"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_allen_2592","2592 [ALLEN]","stadion_christoph_von_bishop_of_augsburg_viaf_72202625",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2592 From Christopher of Stadion, Dillingen, 2 Jan. 1532 [ALLEN]",1532,"1532-01-02",0,1532,"1532-01-02",0,0,0,"dillingen_an_der_donau_DE_gid_2936974",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2593","2593 [ALLEN]","schetz_erasmus_viaf_101339450",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2593 From Erasmus Schets, Antwerpen, 16 Jan. 1532 [ALLEN]",1532,"1532-01-16",0,1532,"1532-01-16",0,0,0,"antwerpen_BE_gid_2803138",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2594","2594 [ALLEN]","aytta_wigle_van_viaf_56619243",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2594 From Viglius Zuichemus, Padoa, 17 Jan. 1532 [ALLEN]",1532,"1532-01-17",0,1532,"1532-01-17",0,0,0,"padova_IT_gid_3171728",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2595","2595 [ALLEN]","clesio_bernardo_viaf_59192040",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2595 From Bernard of Cles, Innsbruck, 17 Jan. 1532 [ALLEN]",1532,"1532-01-17",0,1532,"1532-01-17",0,0,0,"innsbruck_AT_gid_2775220",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2596","2596 [ALLEN]","clesio_bernardo_viaf_59192040",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2596 From Bernard of Cles, Innsbruck, 24 Jan. 1532 [ALLEN]",1532,"1532-01-24",0,1532,"1532-01-24",0,0,0,"innsbruck_AT_gid_2775220",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2597","2597 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"amerbach_bonifacius_viaf_34528701",0,0,"2597 To Boniface Amerbach, Freiburg, 25 Jan. <1532> [ALLEN]",1532,"1532-01-25",0,1532,"1532-01-25",1,0,0,"freiburg_DE_gid_2925177",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2598","2598 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"amerbach_bonifacius_viaf_34528701",0,0,"2598 To Boniface Amerbach, <Freiburg>, <Feb. init. 1532.> [ALLEN]",1532,"1532-02-01",1,1532,"1532-02-10",1,0,0,"freiburg_DE_gid_2925177",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2599","2599 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"brie_germain_de_viaf_227062191",0,0,"2599 To Germanus Brixius, Freiburg, <? Jan.-Feb.> 1532 [ALLEN]",1532,"1532-01-01",1,1532,"1532-02-29",1,0,1,"freiburg_DE_gid_2925177",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2600","2600 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"tomicki_piotr_viaf_25699004",0,0,"2600 To Peter Tomiczki, Freiburg, 4 Feb. 1532 [ALLEN]",1532,"1532-02-04",0,1532,"1532-02-04",0,0,0,"freiburg_DE_gid_2925177",0,0,"kraków_PL_gid_3094802",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2601","2601 [ALLEN]","solfa_jan_benedykt_viaf_50385319",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2601 From John Benedicti, Cracow, 4 Feb. 1532 [ALLEN]",1532,"1532-02-04",0,1532,"1532-02-04",0,0,0,"kraków_PL_gid_3094802",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2602","2602 [ALLEN]","zasius_ulrich_viaf_61645489",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2602 From Ulrich Zasius, Freiburg, 6 Feb. 1532 [ALLEN]",1532,"1532-02-06",0,1532,"1532-02-06",0,0,0,"freiburg_DE_gid_2925177",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2603","2603 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"paumgartner_johann_(ii)_viaf_281100987",0,0,"2603 To John Paungartner, Freiburg, 8 Feb. 1532 [ALLEN]",1532,"1532-02-08",0,1532,"1532-02-08",0,0,0,"freiburg_DE_gid_2925177",0,0,"augsburg_DE_gid_2954172",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2604","2604 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"aytta_wigle_van_viaf_56619243",0,0,"2604 To Viglius Zuichemus, Freiburg, 8 Feb. 1532 [ALLEN]",1532,"1532-02-08",0,1532,"1532-02-08",0,0,0,"freiburg_DE_gid_2925177",0,0,"padova_IT_gid_3171728",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2605","2605 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"amerbach_bonifacius_viaf_34528701",0,0,"2605 To Boniface Amerbach, Freiburg, 9 Feb. 1532 [ALLEN]",1532,"1532-02-09",0,1532,"1532-02-09",0,0,0,"freiburg_DE_gid_2925177",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2606","2606 [ALLEN]","ephorinus_anzelm_viaf_162342507",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2606 From Anselm Ephorinus, Basle, 10 Feb. 1532 [ALLEN]",1532,"1532-02-10",0,1532,"1532-02-10",0,0,0,"basel_CH_gid_2661604",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2607","2607 [ALLEN]","oláh_miklós_viaf_9923869",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2607 From Nicholas Olah, Brussels, 12 Feb. 1532 [ALLEN]",1532,"1532-02-12",0,1532,"1532-02-12",0,0,0,"brussels_BE_gid_2800866",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2608","2608 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"thurzó_stanislaus_bishop_of_olomouc_viaf_35631755",0,0,"2608 To Stanislaus Turzo, Freiburg, 13 Feb. 1532 [ALLEN]",1532,"1532-02-13",0,1532,"1532-02-13",0,0,0,"freiburg_DE_gid_2925177",0,0,"kroměříž_CZ_gid_3072649",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_allen_2609","2609 [ALLEN]","beyer_christian_viaf_42894682",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2609 From Christannus Bayer, <Torgau>, 18 Feb. 1532 [ALLEN]",1532,"1532-02-18",0,1532,"1532-02-18",0,0,0,"torgau_DE_gid_2821807",1,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2610","2610 [ALLEN]","spalatin_georg_viaf_240011410",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2610 From George Spalatinus, <Torgau>, <18 Feb.> 1532 [ALLEN]",1532,"1532-02-18",0,1532,"1532-02-18",1,0,0,"torgau_DE_gid_2821807",1,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2611","2611 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"sadoleto_jacopo_viaf_76326881",0,0,"2611 To Jacopo Sadoleto, Freiburg, 22 Feb. 1532 [ALLEN]",1532,"1532-02-22",0,1532,"1532-02-22",0,0,0,"freiburg_DE_gid_2925177",0,0,"carpentras_FR_gid_3028542",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2612","2612 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"amerbach_bonifacius_viaf_34528701",0,0,"2612 To Boniface Amerbach, <Freiburg>, 26 Feb.< 1532> [ALLEN]",1532,"1532-02-26",0,1532,"1532-02-26",1,0,0,"freiburg_DE_gid_2925177",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2613","2613 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"oláh_miklós_viaf_9923869",0,0,"2613 To Nicholas Olah, Freiburg, 27 Feb.< 1532> [ALLEN]",1532,"1532-02-27",0,1532,"1532-02-27",1,0,0,"freiburg_DE_gid_2925177",0,0,"brussels_BE_gid_2800866",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2614","2614 [ALLEN]","widmanstetter_johann_albrecht_viaf_100214715",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2614 From John Albert Widmanstetter, Naples, 1 March 1532 [ALLEN]",1532,"1532-03-01",0,1532,"1532-03-01",0,0,0,"napoli_IT_gid_3172394",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2615","2615 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"bucer_martin_viaf_2478527",0,0,"2615 To Martin Bucer, <Freiburg>, 2 March 1532 [ALLEN]",1532,"1532-03-02",0,1532,"1532-03-02",0,0,0,"freiburg_DE_gid_2925177",1,0,"strasbourg_FR_gid_2973783",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2616","2616 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"hedio_kaspar_viaf_37708208",0,0,"2616 To Caspar Hedio, Freiburg, 3 March 1532 [ALLEN]",1532,"1532-03-03",0,1532,"1532-03-03",0,0,0,"freiburg_DE_gid_2925177",0,0,"strasbourg_FR_gid_2973783",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2617","2617 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"koler_johann_viaf_84557599",0,0,"2617 To John Choler, Freiburg, <March> 1532 [ALLEN]",1532,"1532-03-01",1,1532,"1532-03-31",1,0,0,"freiburg_DE_gid_2925177",0,0,"augsburg_DE_gid_2954172",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2618","2618 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"rinck_johann_viaf_unknown",0,0,"2618 To John Rinck, Freiburg, 5 March 1532 [ALLEN]",1532,"1532-03-05",0,1532,"1532-03-05",0,0,0,"freiburg_DE_gid_2925177",0,0,"köln_DE_gid_2886242",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2619","2619 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"gumppenberg_ambrosius_von_viaf_27866230",0,0,"2619 To Ambrose a Gumppenberg, Freiburg, 5 March 1532 [ALLEN]",1532,"1532-03-05",0,1532,"1532-03-05",0,0,0,"freiburg_DE_gid_2925177",0,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2620","2620 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"schetz_erasmus_viaf_101339450",0,0,"2620 To Erasmus Schets, Freiburg, 7 March 1532 [ALLEN]",1532,"1532-03-07",0,1532,"1532-03-07",0,0,0,"freiburg_DE_gid_2925177",0,0,"antwerpen_BE_gid_2803138",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2621","2621 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"paumgartner_johann_(ii)_viaf_281100987",0,0,"2621 To John Paungartner, <Freiburg>, 7 March 1532 [ALLEN]",1532,"1532-03-07",0,1532,"1532-03-07",0,0,0,"freiburg_DE_gid_2925177",1,0,"augsburg_DE_gid_2954172",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2622","2622 [ALLEN]","clesio_bernardo_viaf_59192040",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2622 From Bernard of Cles, Ratisbon, 7 <March> 1532 [ALLEN]",1532,"1532-03-07",0,1532,"1532-03-07",1,0,0,"regensburg_DE_gid_2849483",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2623","2623 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"clesio_bernardo_viaf_59192040",0,0,"2623 To Bernard of Cles, <Freiburg>, <March 1532> [ALLEN]",1532,"1532-03-01",1,1532,"1532-03-31",1,0,0,"freiburg_DE_gid_2925177",1,0,"regensburg_DE_gid_2849483",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2624","2624 [ALLEN]","hoxwier_hector_van_viaf_unknown",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2624 From Hector Hoxvirius, Franeker, 16 March 1532 [ALLEN]",1532,"1532-03-16",0,1532,"1532-03-16",0,0,0,"franeker_NL_gid_2755845",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_allen_2625","2625 [ALLEN]","schetz_erasmus_viaf_101339450",0,0,"erasmus_desiderius_viaf_95982394",0,0,"2625 From Erasmus Schets, Antwerpen, 16 March 1532 [ALLEN]",1532,"1532-03-16",0,1532,"1532-03-16",0,0,0,"antwerpen_BE_gid_2803138",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
