"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_268","268 [CWE] // 268 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"yonge_john_viaf_194704149",0,0,"268 To John Yonge London, 1 January 1513 [CWE]",1513,"1513-01-01",0,1513,"1513-01-01",0,0,0,"london_GB_gid_2643743",0,0,"london_GB_gid_2643743",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_270","270 [CWE] // 270 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"colet_john_viaf_34454805",0,0,"270 To John Colet Cambridge, 11 July [1513] [CWE]",1513,"1513-07-11",0,1513,"1513-07-11",1,0,0,"cambridge_GB_gid_2653941",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_271","271 [CWE] // 271 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"more_thomas_sir_saint_viaf_29541174",0,0,"271 To Thomas More Cambridge, Uuly 1513] [CWE]",1513,"1513-07-01",1,1513,"1513-07-31",1,0,0,"cambridge_GB_gid_2653941",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_272","272 [CWE] // 272 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"henry_viii_king_of_england_viaf_172419710",0,0,"272 To Henry VIII [Cambridge, July 1513] [CWE]",1513,"1513-07-01",1,1513,"1513-07-31",1,0,0,"cambridge_GB_gid_2653941",1,0,"unknown_location_in_england_GB_gid_unknown",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_273","273 [CWE] // 273 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"della_rena_andrea_viaf_77136743",0,0,"273 To Andrea Ammonio [Cambridge], 1 September [1513] [CWE]",1513,"1513-09-01",0,1513,"1513-09-01",1,0,0,"cambridge_GB_gid_2653941",1,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_274","274 [CWE] // 274 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"gonnell_william_viaf_unknown",0,0,"274 To William Gonnell Cambridge, 26 September [1513] [CWE]",1513,"1513-09-26",0,1513,"1513-09-26",0,0,0,"cambridge_GB_gid_2653941",0,0,"landbeach_GB_gid_6284113",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_275","275 [CWE] // 275 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"gonnell_william_viaf_unknown",1,1,"275 To [William Gonnell?] [Cambridge, October 1513] [CWE]",1513,"1513-10-01",1,1513,"1513-10-31",1,0,0,"cambridge_GB_gid_2653941",1,0,"landbeach_GB_gid_6284113",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_276ck1","276 [CWE] // 276 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"gonnell_william_viaf_unknown",1,1,"276 To [William] G[onnell?] and H[umphrey Walkden?] [Cambridge, October 1513] [CWE]",1513,"1513-10-01",1,1513,"1513-10-31",1,0,0,"cambridge_GB_gid_2653941",1,0,"landbeach_GB_gid_6284113",1,0,"latin","familiar letter","letter_1_to_n"
"era_cwe_276ck2","276 [CWE] // 276 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"walkden_humprey_viaf_unknown",1,1,"276 To [William] G[onnell?] and H[umphrey Walkden?] [Cambridge, October 1513] [CWE]",1513,"1513-10-01",1,1513,"1513-10-31",1,0,0,"cambridge_GB_gid_2653941",1,0,"cambridge_GB_gid_2653941",1,0,"latin","familiar letter","letter_1_to_n"
"era_cwe_277","277 [CWE] // 277 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"wentford_roger_viaf_unknown",0,0,"277 To Roger Wentford [Landbeach? October 1513] [CWE]",1513,"1513-10-01",1,1513,"1513-10-31",1,0,0,"landbeach_GB_gid_6284113",1,1,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_278","278 [CWE] // 278 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"colet_john_viaf_34454805",0,0,"278 To John Colet [?Landbeach near] Cambridge, 31 October [1513] [CWE]",1513,"1513-10-31",0,1513,"1513-10-31",1,0,0,"landbeach_GB_gid_6284113",1,1,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_279","279 [CWE] // 279 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"gonnell_william_viaf_unknown",0,0,"279 To William Gonnell [Cambridge, first part of November 1513] [CWE]",1513,"1513-11-01",1,1513,"1513-11-15",1,0,0,"cambridge_GB_gid_2653941",1,0,"landbeach_GB_gid_6284113",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_280","280 [CWE] // 280 [ALLEN]","della_rena_andrea_viaf_77136743",0,0,"erasmus_desiderius_viaf_95982394",0,0,"280 From Andrea Ammonio London, 25 November [1513] [CWE]",1513,"1513-11-25",0,1513,"1513-11-25",1,0,0,"london_GB_gid_2643743",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_281","281 [CWE] // 281 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"della_rena_andrea_viaf_77136743",0,0,"281 To Andrea Ammonio Cambridge, 26 November [1513] [CWE]",1513,"1513-11-26",0,1513,"1513-11-26",1,0,0,"cambridge_GB_gid_2653941",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_282","282 [CWE] // 282 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"della_rena_andrea_viaf_77136743",0,0,"282 To Andrea Ammonio Cambridge, 28 November [1513] [CWE]",1513,"1513-11-28",0,1513,"1513-11-28",1,0,0,"cambridge_GB_gid_2653941",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_283","283 [CWE] // 283 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"della_rena_andrea_viaf_77136743",0,0,"283 To Andrea Ammonio Cambridge, 2 December [1513] [CWE]",1513,"1513-12-02",0,1513,"1513-12-02",1,0,0,"cambridge_GB_gid_2653941",0,0,"london_GB_gid_2643743",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_237","237","pfintzing_melchior_viaf_56753537",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Von demselben. Dtsch. Orig. Landau (Pfalz), 12.1.1513",1513,"1513-01-12",0,1513,"1513-01-12",0,0,0,"landau_in_der_pfalz_DE_gid_2881646",0,0,"unknown_location_XX_gid_unknown",0,1,"german","familiar letter","letter_1_to_1"
"wpirck_bw_238","238","nürnberg_town_council_of_viaf_not_applicable",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Nürnberger Rat an P. (in Bamberg). Dtsch. Briefb. Nbg., 17.[?]2.1513",1513,"1513-02-17",0,1513,"1513-02-17",1,0,1,"nürnberg_DE_gid_2861650",0,0,"bamberg_DE_gid_2952984",0,1,"german","familiar letter","letter_1_to_1"
