"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1332","1332 [CWE] // 1332 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"utenheim_christoph_von_viaf_64412735",0,0,"1332 To Christoph von Utenheim Basel, [early January?] 1523 [CWE]",1523,"1523-01-01",1,1523,"1523-01-10",1,0,1,"basel_CH_gid_2661604",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1333","1333 [CWE] // 1333 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"ferdinand_i_holy_roman_emperor_viaf_51698517",0,0,"1333 To Archduke Ferdinand Basel, 5 January 1523 [CWE]",1523,"1523-01-05",0,1523,"1523-01-05",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1334","1334 [CWE] // 1334 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"carondelet_jean_viaf_35387645",0,0,"1334 To Jean de Carondelet Basel, 5 January 1523 [CWE]",1523,"1523-01-05",0,1523,"1523-01-05",0,0,0,"basel_CH_gid_2661604",0,0,"mechelen_BE_gid_2791537",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1335","1335 [CWE] // 1335 [ALLEN]","botzheim_johannes_von_viaf_40125681",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1335 From Johann von Botzheim Constance, 7 January 1523 [CWE]",1523,"1523-01-07",0,1523,"1523-01-07",0,0,0,"konstanz_DE_gid_2885679",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1336","1336 [CWE] // 1336 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"cheregato_francesco_viaf_10186230",0,0,"1336 To Francesco Chierigati Basel, 8 January 1522/3 [CWE]",1523,"1523-01-08",0,1523,"1523-01-08",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1337","1337 [CWE] // 1337 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"1337 To Willibald Pirckheimer Basel, 8 January 1523 [CWE]",1523,"1523-01-08",0,1523,"1523-01-08",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1337a","1337A [CWE] // 1412 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"mazzolini_silvestro_da_prierio_viaf_4903823",0,0,"1337A To Silvester Prierias Basel, [mid-January 1523?] [CWE]",1523,"1523-01-01",1,1523,"1523-01-15",1,0,1,"basel_CH_gid_2661604",0,0,"rome_IT_gid_3169070",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1338","1338 [CWE] // 1338 [ALLEN]","adrian_vi_ pope_ viaf_76430137",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1338 From Adrian VI Rome, 23 January 1523 [CWE]",1523,"1523-01-23",0,1523,"1523-01-23",0,0,0,"rome_IT_gid_3169070",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1340","1340 [CWE] // 1340 [ALLEN]","georg_duke_of_saxony_viaf_52484350",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1340 From Duke George of Saxony Dresden, 25 January 1523 [CWE]",1523,"1523-01-25",0,1523,"1523-01-25",0,0,0,"dresden_DE_gid_2935022",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1341a","1341A [CWE]","erasmus_desiderius_viaf_95982394",0,0,"botzheim_johannes_von_viaf_40125681",0,0,"1341A To Johann von Botzheim Basel, 30 January 1523 [CWE]",1523,"1523-01-30",0,1523,"1523-01-30",0,0,0,"basel_CH_gid_2661604",0,0,"konstanz_DE_gid_2885679",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1342","1342 [CWE] // 1342 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"laurinus_marcus_viaf_unknown",0,0,"1342 To Marcus Laurinus Basel, 1 February 1523 [CWE]",1523,"1523-02-01",0,1523,"1523-02-01",0,0,0,"basel_CH_gid_2661604",0,0,"brugge_BE_gid_2800931",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1343","1343 [CWE] // 1343 [ALLEN]","ferdinand_i_holy_roman_emperor_viaf_51698517",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1343 From Archduke Ferdinand Nürnberg, 15 February 1523 [CWE]",1523,"1523-02-15",0,1523,"1523-02-15",0,0,0,"nürnberg_DE_gid_2861650",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
