"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_388","388 [CWE] // 388 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","388 From Thomas More [London, c 17 February 1516] [CWE]","1516","02","17","1516-02-17","0","1516","02","17","1516-02-17","[c 17 February 1516] [CWE]","1","1","0","london_GB_gid_2643743","[London] [CWE]","1","0","basel_CH_gid_2661604","[Basel]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_390","390 [CWE] // 390 [ALLEN]","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","Udalricus Zasius [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","390 From Udalricus Zasius Freiburg im Breisgau, 20 February 1516 [CWE]","1516","02","20","1516-02-20","0","1516","02","20","1516-02-20","20 February 1516 [CWE]","0","0","0","freiburg_DE_gid_2925177","Freiburg im Breisgau [CWE]","0","0","basel_CH_gid_2661604","[Basel]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_403","403 [CWE] // 403 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","403 From Guillaume Budé Paris, 1 May [1516] [CWE]","1516","05","01","1516-05-01","0","1516","05","01","1516-05-01","1 May [1516] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","basel_CH_gid_2661604","[Basel]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_406","406 [CWE] // 406 [ALLEN]","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","Udalricus Zasius [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","406 From Udalricus Zasius Freiburg im Breisgau, 9 May 1516 [CWE]","1516","05","09","1516-05-09","0","1516","05","09","1516-05-09","9 May 1516 [CWE]","0","0","0","freiburg_DE_gid_2925177","Freiburg im Breisgau [CWE]","0","0","basel_CH_gid_2661604","[Basel]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_412","412 [CWE] // 412 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","412 To Thomas More [Brussels], [c 3 June 1516] [CWE]","1516","06","03","1516-06-03","0","1516","06","03","1516-06-03","[c 3 June 1516] [CWE]","1","1","0","brussels_BE_gid_2800866","[Brussels] [CWE]","1","0","london_GB_gid_2643743","[London]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_415","415 [CWE] // 415 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","Thomas Linacre [CWE]","0","0","415 To Thomas Linacre Saint-Omer, 5 June [1516] [CWE]","1516","06","05","1516-06-05","0","1516","06","05","1516-06-05","5 June [1516] [CWE]","1","0","0","saint_omer_FR_gid_2977845","Saint-Omer [CWE]","0","0","london_GB_gid_2643743","[London]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_421","421 [CWE] // 421 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","421 To Guillaume Budé [Antwerp], [c 19 June 1516] [CWE]","1516","06","19","1516-06-19","0","1516","06","19","1516-06-19","[c 19 June 1516] [CWE]","1","1","0","antwerpen_BE_gid_2803138","[Antwerp] [CWE]","1","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_424","424 [CWE] // 424 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","424 From Thomas More [London, c 21 June 1516] [CWE]","1516","06","21","1516-06-21","0","1516","06","21","1516-06-21","[c 21 June 1516] [CWE]","1","1","0","london_GB_gid_2643743","[London] [CWE]","1","0","antwerpen_BE_gid_2803138","[Antwerp]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_431","431 [CWE] // 431 [ALLEN]","fca3ef2d-681d-49ff-b700-1929e91f81a1","Thomas Lupset [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","431 From Thomas Lupset London, 28 June [1516] [CWE]","1516","06","28","1516-06-28","0","1516","06","28","1516-06-28","28 June [1516] [CWE]","1","0","0","london_GB_gid_2643743","London [CWE]","0","0","antwerpen_BE_gid_2803138","[Antwerp]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_435","435 [CWE] // 435 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","435 From Guillaume Budé Paris, 7 July [1516] [CWE]","1516","07","07","1516-07-07","0","1516","07","07","1516-07-07","7 July [1516] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","antwerpen_BE_gid_2803138","[Antwerp]","1","0","latin","familiar letter","letter_1_to_1","NULL"
