letters_id	letter_no_in_edition	sender_id	sender_as_marked	sender_inferred	sender_uncertain	recipient_id	recipient_as_marked	recipient_inferred	recipient_uncertain	label	send_date_year1	send_date_month1	send_date_day1	send_date_computable1	send_date_has_range	send_date_year2	send_date_month2	send_date_day2	send_date_computable2	send_date_as_marked	send_date_inferred	send_date_approx	send_date_uncertain	source_loc_id	source_loc_as_marked	source_loc_inferred	source_loc_uncertain	target_loc_id	target_loc_as_marked	target_loc_inferred	target_loc_uncertain	letter_language	letter_type_genus	letter_type_x_to_x	further_annotation
era_cwe_578	578 [CWE] // 578 [ALLEN]	auerbach_heinrich_viaf_69872391	Heinrich Stromer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	578 From Heinrich Stromer Frankfurt, 30 April 1517 [CWE]	1517	04	30	1517-04-30	0	1517	04	30	1517-04-30	30 April 1517 [CWE]	0	0	0	frankfurt_am_main_DE_gid_2925533	Frankfurt [CWE]	0	0	london_GB_gid_2643743	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_614	614 [CWE] // 614 [ALLEN]	auerbach_heinrich_viaf_69872391	Heinrich Stromer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	614 From Heinrich Stromer Mainz, 24 July 1517 [CWE]	1517	07	24	1517-07-24	0	1517	07	24	1517-07-24	24 July 1517 [CWE]	0	0	0	mainz_DE_gid_2874225	Mainz [CWE]	0	0	leuven_BE_gid_2792482	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_662	662 [CWE] // 662 [ALLEN]	auerbach_heinrich_viaf_69872391	Heinrich Stromer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	662 From Heinrich Stromer Steinheim, 13 September 1517 [CWE]	1517	09	13	1517-09-13	0	1517	09	13	1517-09-13	13 September 1517 [CWE]	0	0	0	steinheim_castle_DE_gid_unknown	Steinheim [CWE]	0	0	leuven_BE_gid_2792482	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
wpirck_bw_483	483	auerbach_heinrich_viaf_69872391	Heinrich Stromer	0	0	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	Heinrich Stromer an P.	1517	11	07	1517-11-07	0	1517	11	07	1517-11-07	7. November 1517	0	0	0	aschaffenburg_DE_gid_2955272	Aschaffenburg	0	0	nürnberg_DE_gid_2861650	Nürnberg	1	1	latin	familiar letter	letter_1_to_1	
era_cwe_560	560 [CWE] // 560 [ALLEN]	schade_peter_viaf_12457732	Petrus Mosellanus [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	560 From Petrus Mosellanus Leipzig, 24 March [1517] [CWE]	1517	03	24	1517-03-24	0	1517	03	24	1517-03-24	24 March [1517] [CWE]	1	0	0	leipzig_DE_gid_2879139	Leipzig [CWE]	0	0	antwerpen_BE_gid_2803138	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_527	527 [CWE] // 527 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	527 From Willibald Pirckheimer [Nürnberg, February 1517?] [CWE]	1517	02	NULL	1517-02-01	1	1517	02	NULL	1517-02-28	[February 1517?] [CWE]	1	0	1	nürnberg_DE_gid_2861650	Nürnberg [CWE]	0	0	antwerpen_BE_gid_2803138	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_555	555 [CWE] // 555 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	555 From Willibald Pirckheimer Nürnberg, 20 March 1517 [CWE]	1517	03	20	1517-03-20	0	1517	03	20	1517-03-20	20 March 1517 [CWE]	0	0	0	nürnberg_DE_gid_2861650	Nürnberg [CWE]	0	0	antwerpen_BE_gid_2803138	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_685	685 [CWE] // 685 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	685 From Willibald Pirckheimer [Nürnberg, October 1517] [CWE]	1517	10	NULL	1517-10-03	1	1517	10	NULL	1517-10-09	[October 1517] [CWE]	1	0	0	nürnberg_DE_gid_2861650	[Nürnberg] [CWE]	1	0	leuven_BE_gid_2792482	NULL	1	0	latin	familiar letter	letter_1_to_1	for the date range see Pirckheimer BW Ep. 473
era_cwe_747	747 [CWE] // 747 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	747 From Willibald Pirckheimer Nürnberg, 31 December 1517 [CWE]	1517	12	31	1517-12-31	0	1517	12	31	1517-12-31	31 December 1517 [CWE]	0	0	0	nürnberg_DE_gid_2861650	Nürnberg [CWE]	0	0	leuven_BE_gid_2792482	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
wpirck_bw_433	433	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	oecolampadius_johann_viaf_56634092	<Johannes> Oe<colampadius>	1	0	P. an <Johannes> Oe<colampadius>	1517	03	NULL	1517-03-20	1	1517	03	NULL	1517-03-31	<Ende März> 1517	1	1	1	nürnberg_DE_gid_2861650	<Nürnberg>	1	0	weinsberg_DE_gid_2812158	Weinsberg	1	1	latin	familiar letter	letter_1_to_1	recipient added by editors
