letters_id	letter_no_in_edition	sender_id	sender_as_marked	sender_inferred	sender_uncertain	recipient_id	recipient_as_marked	recipient_inferred	recipient_uncertain	label	send_date_year1	send_date_month1	send_date_day1	send_date_computable1	send_date_has_range	send_date_year2	send_date_month2	send_date_day2	send_date_computable2	send_date_as_marked	send_date_inferred	send_date_approx	send_date_uncertain	source_loc_id	source_loc_as_marked	source_loc_inferred	source_loc_uncertain	target_loc_id	target_loc_as_marked	target_loc_inferred	target_loc_uncertain	letter_language	letter_type_genus	letter_type_x_to_x	further_annotation
era_cwe_326a	326A [CWE] // 326a [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	326A From Willibald Pirckheimer [Nürnberg? April 1515] [CWE]	1515	04	NULL	1515-04-01	1	1515	04	NULL	1515-04-30	[April 1515] [CWE]	1	0	0	nürnberg_DE_gid_2861650	[Nürnberg?] [CWE]	1	1	frankfurt_am_main_DE_gid_2925533	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_359	359 [CWE] // 359 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	359 From Willibald Pirckheimer Nürnberg, 1 October [1515] [CWE]	1515	10	01	1515-10-01	0	1515	10	01	1515-10-01	1 October [1515] [CWE]	1	0	0	nürnberg_DE_gid_2861650	Nürnberg [CWE]	0	0	basel_CH_gid_2661604	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_375	375 [CWE] // 375 [ALLEN]	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	375 From Willibald Pirckheimer Nürnberg, 13 December 1515 [CWE]	1515	12	13	1515-12-13	0	1515	12	13	1515-12-13	13 December 1515 [CWE]	0	0	0	nürnberg_DE_gid_2861650	Nürnberg [CWE]	0	0	basel_CH_gid_2661604	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
wpirck_bw_345	345	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	leo_x_pope_viaf_316407579	Papst Leo X.	0	0	P. im Namen des Nürnberger Rats an den Papst (Leo X.). Lat. Konzept. S. d. [nach Dez. 1514]	1515	NULL	NULL	1515-01-01	1	NULL	NULL	NULL	1518-01-26	S. d. [nach Dez. 1514]	1	1	1	unknown_location_XX_gid_unknown	s. l.	0	1	rome_IT_gid_3169070	Rome	1	1	latin	familiar letter	letter_1_to_1	multiple senders? // the end of the date range can only be narrowed down to Anton Tetzel's death
wpirck_bw_364	364	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	rhenanus_beatus_viaf_39415982	Beatus Rhenanus	0	0	An Beatus Rhenanus. Lat. Konzept. S. d. [nach Juli 1515]	1515	NULL	NULL	1515-08-01	1	NULL	NULL	NULL	1520-12-31	S. d. [nach Juli 1515]	1	1	1	unknown_location_XX_gid_unknown	s. l.	0	1	basel_CH_gid_2661604	Basel	1	1	latin	familiar letter	letter_1_to_1	for the end of the date range, 1520 has been chosen because that is when Rhenanus published the Velleius Paterculus
wpirck_bw_375	375	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	emser_hieronymus_viaf_19702295	Hieronymus Emser	0	0	An Hieronymus Emser. Lat. Konzept. S.d. [nach 21.11.1515]	1515	NULL	NULL	1515-11-22	1	NULL	NULL	NULL	1527-11-07	S. d. [nach 21.11.1515]	1	1	1	unknown_location_XX_gid_unknown	s. l.	0	1	dresden_DE_gid_2935022	Dresden	1	1	latin	familiar letter	letter_1_to_1	for the end of the date range, the day before Emser's death has been chosen
wpirck_bw_378	378	pirckheimer_willibald_viaf_27173507	Willibald Pirckheimer	0	0	eck_johann_viaf_100185986	Johann Eck	0	0	An Dr. Johann Eck. Lat. Konzept. S. d. [kaum vor Ende 1515]	1515	12	NULL	1515-12-20	1	1515	12	NULL	1515-12-31	 S. d. [kaum vor Ende 1515]	1	1	1	unknown_location_XX_gid_unknown	s. l.	0	1	ingolstadt_DE_gid_2895992	Ingolstadt	1	1	latin	familiar letter	letter_1_to_1	
era_cwe_338	338 [CWE] // 338 [ALLEN]	leo_x_pope_viaf_316407579	Leo X [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	338 From Leo X Rome, 10 July 1515 [CWE]	1515	07	10	1515-07-10	0	1515	07	10	1515-07-10	10 July 1515 [CWE]	0	0	0	rome_IT_gid_3169070	Rome [CWE]	0	0	antwerpen_BE_gid_2803138	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_344	344 [CWE] // 344 [ALLEN]	zasius_ulrich_viaf_61645489	Udalricus Zasius [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	344 From Udalricus Zasius Freiburg im Breisgau, 9 August 1515 [CWE]	1515	08	09	1515-08-09	0	1515	08	09	1515-08-09	9 August 1515 [CWE]	0	0	0	freiburg_DE_gid_2925177	Freiburg im Breisgau [CWE]	0	0	basel_CH_gid_2661604	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
era_cwe_357	357 [CWE] // 357 [ALLEN]	zasius_ulrich_viaf_61645489	Udalricus Zasius [CWE]	0	0	erasmus_desiderius_viaf_95982394	Erasmus of Rotterdam [CWE]	0	0	357 From Udalricus Zasius Freiburg im Breisgau, 21 September [1515] [CWE]	1515	09	21	1515-09-21	0	1515	09	21	1515-09-21	21 September [1515] [CWE]	1	0	0	freiburg_DE_gid_2925177	Freiburg im Breisgau [CWE]	0	0	basel_CH_gid_2661604	NULL	1	0	latin	familiar letter	letter_1_to_1	NULL
