"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1045","1045 [CWE] // 1045 [ALLEN]","4de6dad8-84ae-4acd-9b76-0e2064602f71",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1045 From Germain de Brie Paris, [c December] 1519 [CWE]",1519,"1519-12-01",1,1519,"1519-12-31",1,1,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"gbudé_lg_28","28 [Budé lettres grecques]","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae",0,0,"c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"Ep 28 Lascaris à Budé. [entre le 1er novembre 1519 et le 21 février 1520] [Budé lettres grecques]",1519,"1519-11-01",1,1520,"1520-02-21",1,0,0,"unknown_location_in_france_FR_gid_unknown",0,1,"marly_la_ville_FR_gid_2995653",1,0,"greek","familiar letter","letter_1_to_1"
"era_cwe_925","925 [CWE] // 925 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"925 From Nicolas Bérault Paris, 16 March [1519] [CWE]",1519,"1519-03-16",0,1519,"1519-03-16",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_989","989 [CWE] // 989 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"989 From Nicolas Bérault Paris, 20 June [1519] [CWE]",1519,"1519-06-20",0,1519,"1519-06-20",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_994","994 [CWE] // 994 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"994 From Nicolas Bérault Paris, 1 July [1519] [CWE]",1519,"1519-07-01",0,1519,"1519-07-01",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1011","1011 [CWE] // 1011 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1011 From Guillaume Budé Marly, [early September 1519] [CWE]",1519,"1519-09-01",1,1519,"1519-09-10",1,0,0,"marly_la_ville_FR_gid_2995653",0,0,"leuven_BE_gid_2792482",1,0,"greek","familiar letter","letter_1_to_1"
"era_cwe_1015","1015 [CWE] // 1015 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1015 From Guillaume Budé Marly, 15 September [1519] [CWE]",1519,"1519-09-15",0,1519,"1519-09-15",1,0,0,"marly_la_ville_FR_gid_2995653",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_915","915 [CWE] // 915 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"915 From Guillaume Budé Paris, 1 February [1519] [CWE]",1519,"1519-02-01",0,1519,"1519-02-01",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_924","924 [CWE] // 924 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"924 From Guillaume Budé Paris, 6 March [1519] [CWE]",1519,"1519-03-06",0,1519,"1519-03-06",1,0,0,"paris_FR_gid_2988507",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_929","929 [CWE] // 929 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"929 From Guillaume Budé Paris, 19 March [1519] [CWE]",1519,"1519-03-19",0,1519,"1519-03-19",1,0,0,"paris_FR_gid_2988507",0,0,"mechelen_BE_gid_2791537",1,0,"latin","familiar letter","letter_1_to_1"
