"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_620","620 [CWE] // 620 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"brie_germain_de_viaf_227062191",0,0,"620 To Germain de Brie Louvain, [c August 1517] [CWE]",1517,"1517-08-01",1,1517,"1517-08-31",1,1,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_537","537 [CWE] // 537 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"copus_guilielmus_viaf_22249056",0,0,"537 To Guillaume Cop Antwerp, 24 February 1517 [CWE]",1517,"1517-02-24",0,1517,"1517-02-24",0,0,0,"antwerpen_BE_gid_2803138",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_535","535 [CWE] // 535 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"deloynes_françois_viaf_212150646",0,0,"535 To François Deloynes Antwerp, 21 February 1517 [CWE]",1517,"1517-02-21",0,1517,"1517-02-21",0,0,0,"antwerpen_BE_gid_2803138",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_533","533 [CWE] // 533 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"francis_i_king_of_france_viaf_21677",0,0,"533 To Francis I Antwerp, 21 February 1517 [CWE]",1517,"1517-02-21",0,1517,"1517-02-21",0,0,0,"antwerpen_BE_gid_2803138",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_607","607 [CWE] // 607 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"tunstall_cuthbert_viaf_22160214",0,0,"607 To Cuthbert Tunstall Louvain, 17 July [1517] [CWE]",1517,"1517-07-17",0,1517,"1517-07-17",1,0,0,"leuven_BE_gid_2792482",0,0,"gent_BE_gid_2797656",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_642","642 [CWE] // 642 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"tunstall_cuthbert_viaf_22160214",0,0,"642 To Cuthbert Tunstall Louvain, 30 August [1517] [CWE]",1517,"1517-08-30",0,1517,"1517-08-30",1,0,0,"leuven_BE_gid_2792482",0,0,"middelburg_NL_gid_2750896",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_643","643 [CWE] // 643 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"tunstall_cuthbert_viaf_22160214",0,0,"643 To Cuthbert Tunstall Louvain, 31 August [1517] [CWE]",1517,"1517-08-31",0,1517,"1517-08-31",1,0,0,"leuven_BE_gid_2792482",0,0,"middelburg_NL_gid_2750896",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_675","675 [CWE] // 675 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"tunstall_cuthbert_viaf_22160214",0,0,"675 To Cuthbert Tunstall Louvain, [c 17 September] 1517 [CWE]",1517,"1517-09-17",0,1517,"1517-09-17",1,1,0,"leuven_BE_gid_2792482",0,0,"brugge_BE_gid_2800931",1,0,"latin","familiar letter","letter_1_to_1"
"gbudé_rep_12","12 [Répertoire]","budé_guillaume_viaf_105878228",0,0,"lupset_thomas_viaf_89034021",0,0,"Ep 12 A Thomas Lupset. Paris, 31 juillet [1517]",1517,"1517-07-31",0,1517,"1517-07-31",1,0,0,"paris_FR_gid_2988507",0,0,"london_GB_gid_2643743",1,1,"latin","prefatory letter","letter_1_to_1"
"era_cwe_690","690 [CWE] // 690 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"lupset_thomas_viaf_89034021",0,0,"690 To Thomas Lupset Louvain, 26 October [1517] [CWE]",1517,"1517-10-26",0,1517,"1517-10-26",1,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
