"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_2954","2954 [CWE] // 2954 [ALLEN]","a9779b0b-cb2b-4a48-84c4-940449ef5c3c",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2954 From Udalricus Zasius [Freiburg], 27 July 1534 [CWE]",1534,"1534-07-27",0,1534,"1534-07-27",0,0,0,"freiburg_DE_gid_2925177",1,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2973","2973 [CWE] // 2973 [ALLEN]","96a63010-6201-4f01-a82f-e6108cb30f08",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2973 From Jacopo Sadoleto Carpentras, 1 November 1534 [CWE]",1534,"1534-11-01",0,1534,"1534-11-01",0,0,0,"carpentras_FR_gid_3028542",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2982","2982 [CWE] // 2982 [ALLEN]","96a63010-6201-4f01-a82f-e6108cb30f08",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2982 From Jacopo Sadoleto Carpentras, 9 December 1534 [CWE]",1534,"1534-12-09",0,1534,"1534-12-09",0,0,0,"carpentras_FR_gid_3028542",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2925","2925 [CWE] // 2925 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"3b4c81b2-e0d5-4b14-868d-dfc3b629558b",0,0,"2925 To Pietro Bembo Freiburg, 25 April 1534 [CWE]",1534,"1534-04-25",0,1534,"1534-04-25",0,0,0,"freiburg_DE_gid_2925177",0,0,"padova_IT_gid_3171728",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2958","2958 [CWE] // 2958 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"3b4c81b2-e0d5-4b14-868d-dfc3b629558b",0,0,"2958 To Pietro Bembo Freiburg, 16 August 1534 [CWE]",1534,"1534-08-16",0,1534,"1534-08-16",0,0,0,"freiburg_DE_gid_2925177",0,0,"padova_IT_gid_3171728",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2971","2971 [CWE] // 2971 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"96a63010-6201-4f01-a82f-e6108cb30f08",0,0,"2971 To Jacopo Sadoleto Freiburg, 31 October 1534 [CWE]",1534,"1534-10-31",0,1534,"1534-10-31",0,0,0,"freiburg_DE_gid_2925177",0,0,"carpentras_FR_gid_3028542",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2979","2979 [CWE] // 2979 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"8ad99d13-2ff3-4b64-b5aa-253a2613dc74",0,0,"2979 To Johannes Cochlaeus [Freiburg], 24 November 1534 [CWE]",1534,"1534-11-24",0,1534,"1534-11-24",0,0,0,"freiburg_DE_gid_2925177",1,0,"dresden_DE_gid_2935022",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2932","2932 [CWE] // 2932 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2932 From Juan Luis Vives Bruges, 10 May 1534 [CWE]",1534,"1534-05-10",0,1534,"1534-05-10",0,0,0,"brugge_BE_gid_2800931",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2975","2975 [CWE] // 2975 [ALLEN]","3b4c81b2-e0d5-4b14-868d-dfc3b629558b",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2975 From Pietro Bembo Padua, 11 November 1534 [CWE]",1534,"1534-11-11",0,1534,"1534-11-11",0,0,0,"padova_IT_gid_3171728",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_2964","2964 [CWE] // 2964 [ALLEN]","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"2964 From Giambattista Egnazio Venice, 30 August 1534 [CWE]",1534,"1534-08-30",0,1534,"1534-08-30",0,0,0,"venice_IT_gid_3164603",0,0,"freiburg_DE_gid_2925177",1,0,"latin","familiar letter","letter_1_to_1"
