"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1981","1981 [CWE] // 1981 [ALLEN]","melanchthon_philipp_viaf_76319978",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1981 From Philippus Melanchthon Jena, 23 March 1528 [CWE]",1528,"1528-03-23",0,1528,"1528-03-23",0,0,0,"jena_DE_gid_2895044",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1982","1982 [CWE] // 1982 [ALLEN]","melanchthon_philipp_viaf_76319978",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1982 From Philippus Melanchthon Jena, 23 March [1528] [CWE]",1528,"1528-03-23",0,1528,"1528-03-23",1,0,0,"jena_DE_gid_2895044",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1930","1930 [CWE] // 1930 [ALLEN]","pirckheimer_willibald_viaf_27173507",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1930 From Willibald Pirckheimer [Nürnberg, 19 January 1528] [CWE]",1528,"1528-01-19",0,1528,"1528-01-19",1,0,0,"nürnberg_DE_gid_2861650",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1176","1176","pirckheimer_willibald_viaf_27173507",0,0,"neuenar_hermann_graf_von_viaf_18164526",0,0,"P., Widmungsepistel zu Gregor von Nazianz,zwei Reden gegen Kaiser Julian,an Graf Hermann von Neuenahr. Lat. Druck. Nürnberg, Ende Mai 1528",1528,"1528-05-20",1,1528,"1528-05-31",1,0,0,"nürnberg_DE_gid_2861650",0,0,"köln_DE_gid_2886242",1,1,"latin","dedicatory letter","letter_1_to_1"
"wpirck_bw_1186","1186","hessus_helius_eobanus_viaf_71412338",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Helius Eobanus Hessus, Widmungselegie zu'Bucolicorum Idyllia XII', an P. Lat. Druck.<Nürnberg, spätestens August 1528>",1528,"1528-01-01",1,1528,"1528-08-31",1,0,1,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","dedicatory letter","letter_1_to_1"
"wpirck_bw_1175","1175","venatorius_thomas_viaf_43677502",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Thomas Venatorius an P. Lat. Autogr. <Nürnberg, vor 31. Mai 1528>",1528,"1528-05-01",1,1528,"1528-05-30",1,0,0,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1197","1197","venatorius_thomas_viaf_43677502",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Thomas Venatorius an P. Lat. Druck. <Nürnberg, ca. November 1528>",1528,"1528-11-01",1,1528,"1528-11-30",1,1,0,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_1926","1926 [CWE] // 1926 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"neuenar_hermann_graf_von_viaf_18164526",0,0,"1926 To Hermann von Neuenahr Basel, 3 January 1528 [CWE]",1528,"1528-01-03",0,1528,"1528-01-03",0,0,0,"basel_CH_gid_2661604",0,0,"köln_DE_gid_2886242",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1944","1944 [CWE] // 1944 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"melanchthon_philipp_viaf_76319978",0,0,"1944 To Philippus Melanchthon Basel, 5 February 1528 [CWE]",1528,"1528-02-05",0,1528,"1528-02-05",0,0,0,"basel_CH_gid_2661604",0,0,"jena_DE_gid_2895044",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1945","1945 [CWE] // 1945 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"camerarius_joachim_viaf_2495607",0,0,"1945 To Joachim Camerarius Basel, [c 5 February] 1528 [CWE]",1528,"1528-02-05",0,1528,"1528-02-05",1,1,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
