"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1247","1247 [CWE] // 1247 [ALLEN]","peutinger_konrad_viaf_56776766",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1247 From Konrad Peutinger Augsburg, 9 December 1521 [CWE]",1521,"1521-12-09",0,1521,"1521-12-09",0,0,0,"augsburg_DE_gid_2954172",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_755","755","melanchthon_philipp_viaf_76319978",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Philipp Melanchthon an P. Lat. Abschr. <Wittenberg, 2. Hälfte September 1521>",1521,"1521-09-15",1,1521,"1521-09-30",1,1,0,"wittenberg_DE_gid_7303020",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_748","748","pirckheimer_willibald_viaf_27173507",0,0,"egnazio_giovanni_battista_viaf_100187526",0,0,"P. an Baptista Egnatius. Lat. Konz. <Nürnberg, frühestens Februar 1521>",1521,"1521-02-01",1,NA,"1521-12-31",1,0,1,"nürnberg_DE_gid_2861650",1,0,"venice_IT_gid_3164603",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_751","751","pirckheimer_willibald_viaf_27173507",0,0,"brassicanus_joannes_alexander_viaf_9899294",0,0,"P. an Johannes Alexander Brassicanus. Lat. Konz. <Nürnberg, nach 4. März 1521>",1521,"1521-03-05",1,NA,"1530-12-21",1,0,1,"nürnberg_DE_gid_2861650",1,0,"tübingen_DE_gid_2820860",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_753","753","pirckheimer_willibald_viaf_27173507",0,0,"hessus_helius_eobanus_viaf_71412338",0,0,"P. an Helius Eobanus Hessus. Lat. Druck, Konz. <Nürnberg, nach Mai> 1521",1521,"1521-06-01",1,1521,"1521-12-31",1,0,1,"nürnberg_DE_gid_2861650",1,0,"erfurt_DE_gid_2929670",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_754","754","pirckheimer_willibald_viaf_27173507",0,0,"neuenar_hermann_graf_von_viaf_18164526",0,0,"P., Widmungsepistel zu Dialogi Platonis, an Bernhard Adelmann von Adelmansfelden. Lat. Druck, Konz. Neunhof, 1. September 1521",1521,"1521-09-01",0,1521,"1521-09-01",0,0,0,"neunhof_DE_gid_2864443",0,0,"köln_DE_gid_2886242",1,1,"latin","dedicatory letter","letter_1_to_1"
"wpirck_bw_756","756","pirckheimer_willibald_viaf_27173507",0,0,"melanchthon_philipp_viaf_76319978",1,0,"P. an <Philipp Melanchthon>. Lat. Konz. <Nürnberg, September/Oktober 1521>",1521,"1521-09-01",1,1521,"1521-10-31",1,0,0,"nürnberg_DE_gid_2861650",1,0,"wittenberg_DE_gid_7303020",0,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_757","757","pirckheimer_willibald_viaf_27173507",0,0,"bannicius_jacobus_viaf_72207021",0,0,"P., Widmungsepistel zu Apologia seu Podagrae laus, an Jakob de Banissis. Lat. Druck, Konz. Nürnberg, 1. Oktober 1521",1521,"1521-10-01",0,1521,"1521-10-01",0,0,0,"nürnberg_DE_gid_2861650",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","dedicatory letter","letter_1_to_1"
"wpirck_bw_759","759","pirckheimer_willibald_viaf_27173507",0,0,"hutten_ulrich_von_viaf_95193756",0,0,"P. an Ulrich von Hutten. Lat. Konz. <Nürnberg, November 1521>",1521,"1521-11-01",1,1521,"1521-11-30",1,0,0,"nürnberg_DE_gid_2861650",1,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_1180","1180 [CWE] // 1180 [ALLEN]","leo_x_pope_viaf_316407579",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1180 From Leo X Rome, 15 January 1521 [CWE]",1521,"1521-01-15",0,1521,"1521-01-15",0,0,0,"rome_IT_gid_3169070",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
