"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"wpirck_bw_630","630","basellius_nikolaus_viaf_30349975",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Nikolaus Basellius an P. Lat. Autogr. Würzburg, 5. November 1519",1519,"1519-11-05",0,1519,"1519-11-05",0,0,0,"würzburg_DE_gid_2805615",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_910","910 [CWE] // 910 [ALLEN]","melanchthon_philipp_viaf_76319978",0,0,"erasmus_desiderius_viaf_95982394",0,0,"910 From Philippus Melanchthon Leipzig, 5 January 1519 [CWE]",1519,"1519-01-05",0,1519,"1519-01-05",0,0,0,"leipzig_DE_gid_2879139",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_588","588","melanchthon_philipp_viaf_76319978",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Philipp Melanchthon an P. Lat./Griech. Abdruck. Wittenberg, 21. Februar 1519",1519,"1519-02-21",0,1519,"1519-02-21",0,0,0,"wittenberg_DE_gid_7303020",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_911","911 [CWE] // 911 [ALLEN]","schade_peter_viaf_12457732",0,0,"erasmus_desiderius_viaf_95982394",0,0,"911 From Petrus Mosellanus Leipzig, 6 January 1519 [CWE]",1519,"1519-01-06",0,1519,"1519-01-06",0,0,0,"leipzig_DE_gid_2879139",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_582","582","schade_peter_viaf_12457732",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Petrus Mosellanus an P. Lat. Autogr. Leipzig, 24. Januar <1519>",1519,"1519-01-24",0,1519,"1519-01-24",1,0,0,"leipzig_DE_gid_2879139",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_614","614","schade_peter_viaf_12457732",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Petrus Mosellanus an P. Lat. Abdruck. Erfurt, 3. August 1519",1519,"1519-08-03",0,1519,"1519-08-03",0,0,0,"erfurt_DE_gid_2929670",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_593","593","pirckheimer_willibald_viaf_27173507",0,0,"schade_peter_viaf_12457732",1,0,"P. an <Petrus Mosellanus>. Lat. Konz. <Nürnberg, März 1519>",1519,"1519-03-01",1,1519,"1519-03-31",1,1,1,"nürnberg_DE_gid_2861650",1,0,"leipzig_DE_gid_2879139",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_621","621","pirckheimer_willibald_viaf_27173507",0,0,"reuchlin_johann_viaf_66542815",0,0,"P. an Johannes Reuchlin. Dt. Konz. <Nürnberg, ab 27. August 1519>",1519,"1519-08-27",1,NA,"1519-11-07",1,1,1,"nürnberg_DE_gid_2861650",1,0,"stuttgart_DE_gid_2825297",1,1,"german","familiar letter","letter_1_to_1"
"wpirck_bw_635","635","pirckheimer_willibald_viaf_27173507",0,0,"neuenar_hermann_graf_von_viaf_18164526",0,0,"P., Widmungsepistel zu Lukian, Fugitivi, an Graf Hermann von Neuenahr. Lat. Druck, Konz. <Nürnberg, kurz vor 23. November 1519>",1519,"1519-11-15",1,1519,"1519-11-22",1,1,1,"nürnberg_DE_gid_2861650",1,0,"köln_DE_gid_2886242",1,1,"latin","dedicatory letter","letter_1_to_1"
"wpirck_bw_636","636","pirckheimer_willibald_viaf_27173507",0,0,"zwingli_ulrich_viaf_71399367",0,0,"P. an Ulrich Zwingli. Lat. Autogr. Nürnberg, 23. November 1519",1519,"1519-11-23",0,1519,"1519-11-23",0,0,0,"nürnberg_DE_gid_2861650",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
