"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"wpirck_bw_1118","1118","camerarius_joachim_viaf_2495607",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Joachim Camerarius an P. Lat. Druck. Donauwörth, 19. Juni <1527>",1527,"1527-06-19",0,1527,"1527-06-19",1,0,0,"donauwörth_DE_gid_2936253",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_1880","1880 [CWE] // 1880 [ALLEN]","pirckheimer_willibald_viaf_27173507",0,0,"erasmus_desiderius_viaf_95982394",0,0,"1880 From Willibald Pirckheimer [Nürnberg, c September 1527] [CWE]",1527,"1527-09-01",1,1527,"1527-09-30",1,1,0,"nürnberg_DE_gid_2861650",1,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1080","1080","pirckheimer_willibald_viaf_27173507",0,0,"zasius_ulrich_viaf_61645489",0,0,"P. an Ulrich Zasius. Lat. Autogr. Nürnberg, 4. Februar 1527",1527,"1527-02-04",0,1527,"1527-02-04",0,0,0,"nürnberg_DE_gid_2861650",0,0,"unknown_location_XX_gid_unknown",0,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1100","1100","pirckheimer_willibald_viaf_27173507",0,0,"spalatin_georg_viaf_240011410",0,0,"P. an Georg Spalatin. Lat. Abschr. <Nürnberg>, 8. April 1527",1527,"1527-04-08",0,1527,"1527-04-08",0,0,0,"nürnberg_DE_gid_2861650",1,0,"altenburg_DE_gid_2957773",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1108","1108","hessus_helius_eobanus_viaf_71412338",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Helius Eobanus Hessus an P. Lat. Autogr. <Nürnberg>, 8. Mai 1527",1527,"1527-05-08",0,1527,"1527-05-08",0,0,0,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1097","1097","schweiß_alexander_von_viaf_89934990",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Alexander Schweis an P. Lat. Druck.Valladolid, 31. März 1527",1527,"1527-03-31",0,1527,"1527-03-31",0,0,0,"valladolid_ES_gid_3106672",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1138","1138","schweiß_alexander_von_viaf_89934990",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Alexander Schweis an Georg von Wolmershausen und P. Dt. Autogr. Burgos, 31. Oktober 1527",1527,"1527-10-31",0,1527,"1527-10-31",0,0,0,"burgos_ES_gid_3127461",0,0,"nürnberg_DE_gid_2861650",1,1,"german","familiar letter","letter_1_to_n"
"wpirck_bw_1105","1105","venatorius_thomas_viaf_43677502",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Thomas Venatorius, Vorrede zu 'Pro baptismo',an P. Lat. Druck.Nürnberg, 26. April 1527",1527,"1527-04-26",0,1527,"1527-04-26",0,0,0,"nürnberg_DE_gid_2861650",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","prefatory letter","letter_1_to_1"
"wpirck_bw_1116","1116","venatorius_thomas_viaf_43677502",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Thomas Venatorius an P. Dt. Autogr. <Nürnberg, Juni 1527>",1527,"1527-06-01",1,1527,"1527-06-30",1,0,0,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"german","familiar letter","letter_1_to_1"
"wpirck_bw_1117","1117","venatorius_thomas_viaf_43677502",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Thomas Venatorius an P. Lat. Autogr. <Nürnberg, Juni 1527>",1527,"1527-06-01",1,1527,"1527-06-30",1,0,0,"nürnberg_DE_gid_2861650",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_1792a","1792A [CWE] // 1644 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pellicanus_konrad_viaf_41862976",0,0,"1792A To Conradus Pellicanus Basel, [c 18 March 1527] [CWE]",1527,"1527-03-18",0,1527,"1527-03-18",1,1,0,"basel_CH_gid_2661604",0,0,"zürich_CH_gid_2657896",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1834","1834 [CWE] // 1834 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"nausea_friedrich_viaf_248203874",0,0,"1834 To Fridericus Nausea Basel, 10 June 1527 [CWE]",1527,"1527-06-10",0,1527,"1527-06-10",0,0,0,"basel_CH_gid_2661604",0,0,"mainz_DE_gid_2874225",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1863","1863 [CWE] // 1863 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"cochlæus_johannes_viaf_121589726",0,0,"1863 To Johannes Cochlaeus Basel, 23 August 1527 [CWE]",1527,"1527-08-25",0,1527,"1527-08-25",0,0,0,"basel_CH_gid_2661604",0,0,"mainz_DE_gid_2874225",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1893","1893 [CWE] // 1893 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"1893 To Willibald Pirckheimer Basel, 19 October 1527 [CWE]",1527,"1527-10-19",0,1527,"1527-10-19",0,0,0,"basel_CH_gid_2661604",0,0,"nürnberg_DE_gid_2861650",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1901","1901 [CWE] // 1901 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"bucer_martin_viaf_2478527",0,0,"1901 To Martin Bucer Basel, 11 November 1527 [CWE]",1527,"1527-11-11",0,1527,"1527-11-11",0,0,0,"basel_CH_gid_2661604",0,0,"strasbourg_FR_gid_2973783",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1923","1923 [CWE] // 1923 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"emser_hieronymus_viaf_19702295",0,0,"1923 To Hieronymus Emser Basel, 29 December 1527 [CWE]",1527,"1527-12-29",0,1527,"1527-12-29",0,0,0,"basel_CH_gid_2661604",0,0,"dresden_DE_gid_2935022",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1098","1098","spalatin_georg_viaf_240011410",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Georg Spalatin an P. Lat. Autogr. <Altenburg>, 1. April 1527",1527,"1527-04-01",0,1527,"1527-04-01",0,0,0,"altenburg_DE_gid_2957773",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1101","1101","spalatin_georg_viaf_240011410",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Georg Spalatin an P. Lat. Autogr. <Altenburg>, 14. April 1527",1527,"1527-05-05",0,1527,"1527-05-05",0,0,0,"altenburg_DE_gid_2957773",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1078","1078","egnazio_giovanni_battista_viaf_100187526",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Baptista Egnatius an P. Lat. Druck. Venedig, 20. Januar 1527",1527,"1527-01-20",0,1527,"1527-01-20",0,0,0,"venice_IT_gid_3164603",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_1088","1088","oecolampadius_johann_viaf_56634092",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Joh. Oecolampadius, Vorrede zu 'De eucharistia ...responsio posterior', an P. Lat. Druck.<Basel, Februar 1527>",1527,"1527-02-01",1,1527,"1527-02-28",1,0,0,"basel_CH_gid_2661604",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","prefatory letter","letter_1_to_1"
