"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_769","769 [CWE] // 769 [ALLEN]","eck_johann_viaf_100185986",0,0,"erasmus_desiderius_viaf_95982394",0,0,"769 From Johann Maier von Eck Ingolstadt, 2 February 1518 [CWE]",1518,"1518-02-02",0,1518,"1518-02-02",0,0,0,"ingolstadt_DE_gid_2895992",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_529","529","pirckheimer_willibald_viaf_27173507",0,0,"reuchlin_johann_viaf_66542815",0,0,"P. an Johannes Reuchlin",1518,"1518-03-10",1,1518,"1518-03-20",1,1,1,"nürnberg_DE_gid_2861650",1,0,"stuttgart_DE_gid_2825297",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_540","540","pirckheimer_willibald_viaf_27173507",0,0,"neuenar_hermann_graf_von_viaf_18164526",0,0,"P. an Graf Hermann von Neuenahr",1518,"1518-03-10",1,1518,"1518-05-20",1,1,1,"nürnberg_DE_gid_2861650",1,0,"köln_DE_gid_2886242",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_541","541","pirckheimer_willibald_viaf_27173507",0,0,"gerbel_nicolaus_viaf_60906847",0,0,"P. an Nikolaus Gerbel",1518,"1518-05-10",1,1518,"1518-05-20",1,1,1,"nürnberg_DE_gid_2861650",1,0,"strasbourg_FR_gid_2973783",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_558","558","pirckheimer_willibald_viaf_27173507",0,0,"hutten_ulrich_von_viaf_95193756",0,0,"P. an Ulrich von Hutten",1518,"1518-09-01",1,1518,"1518-10-31",1,1,1,"nürnberg_DE_gid_2861650",1,0,"mainz_DE_gid_2874225",0,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_566","566","pirckheimer_willibald_viaf_27173507",0,0,"reuchlin_johann_viaf_66542815",0,0,"P. an Johannes Reuchlin",1518,"1518-11-01",1,1518,"1518-11-30",1,1,1,"nürnberg_DE_gid_2861650",1,0,"stuttgart_DE_gid_2825297",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_864","864 [CWE] // 864 [ALLEN]","leo_x_pope_viaf_316407579",0,0,"erasmus_desiderius_viaf_95982394",0,0,"864 From Leo X Rome, 10 September 1518 [CWE]",1518,"1518-09-10",0,1518,"1518-09-10",0,0,0,"rome_IT_gid_3169070",0,0,"leuven_BE_gid_2792482",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_857","857 [CWE] // 857 [ALLEN]","zasius_ulrich_viaf_61645489",0,0,"erasmus_desiderius_viaf_95982394",0,0,"857 From Udalricus Zasius Freiburg, 13 August 1518 [CWE]",1518,"1518-08-13",0,1518,"1518-08-13",0,0,0,"freiburg_DE_gid_2925177",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_533","533","reuchlin_johann_viaf_66542815",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Johannes Reuchlin an P.",1518,"1518-04-05",0,1518,"1518-04-05",0,0,0,"stuttgart_DE_gid_2825297",1,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
"era_cwe_766","766 [CWE] // 766 [ALLEN]","erasmus_desiderius_viaf_95982394",0,0,"glareanus_henricus_viaf_73950690",0,0,"766 To Henricus Glareanus Louvain, 18 January 1518 [CWE]",1518,"1518-01-18",0,1518,"1518-01-18",0,0,0,"leuven_BE_gid_2792482",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
