"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1063","1063 [CWE] // 1063 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","0ec03581-0e29-4e21-88cd-139033fd0f9e","Beatus Rhenanus [CWE]","0","0","1063 To Beatus Rhenanus Louvain, 5 February 1520 [CWE]","1520","2","5","1520-02-05","0","1520","2","5","1520-02-05","5 February 1520 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1064","1064 [CWE] // 1064 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1d206913-3666-4b58-9ec3-ff95863e8f94","Johannes Oecolampadius [CWE]","0","0","1064 To Johannes Oecolampadius [Louvain, c 5 February 1520] [CWE]","1520","2","5","1520-02-05","0","1520","2","5","1520-02-05","[c 5 February 1520] [CWE]","1","1","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","augsburg_DE_gid_2954172","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1074","1074 [CWE] // 1074 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","313d5e42-31ce-44fe-9832-eb4da2e49fcb","Wolfgang Faber Capito [CWE]","0","0","1074 To Wolfgang Faber Capito [Louvain, end of February 1520] [CWE]","1520","2","","1520-02-20","1","1520","2","","1520-02-29","[end of February 1520] [CWE]","1","0","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1078","1078 [CWE] // 1078 [ALLEN]","c7280d05-7044-4b72-9af8-5dcff8b57743","Hermann von Neuenahr [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1078 From Hermann von Neuenahr Cologne, 14 March 1520 [CWE]","1520","3","14","1520-03-14","0","1520","3","14","1520-03-14","14 March 1520 [CWE]","0","0","0","köln_DE_gid_2886242","Cologne [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1082","1082 [CWE] // 1082 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c7280d05-7044-4b72-9af8-5dcff8b57743","Hermann von Neuenahr [CWE]","0","0","1082 To Hermann von Neuenahr Antwerp, [c 15 March] 1520 [CWE]","1520","3","15","1520-03-15","0","1520","3","15","1520-03-15","[c 15 March] 1520 [CWE]","1","1","0","antwerpen_BE_gid_2803138","Antwerp [CWE]","0","0","köln_DE_gid_2886242","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1083","1083 [CWE] // 1083 [ALLEN]","313d5e42-31ce-44fe-9832-eb4da2e49fcb","Wolfgang Faber Capito [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1083 From Wolfgang Faber Capito Base!, 17 March 1520 [CWE]","1520","3","17","1520-03-17","0","1520","3","17","1520-03-17","17 March 1520 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1085","1085 [CWE] // 1085 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1085 To Willibald Pirckheimer Louvain, 19 March [1520] [CWE]","1520","3","19","1520-03-19","0","1520","3","19","1520-03-19","19 March [1520] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1095","1095 [CWE] // 1095 [ALLEN]","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1095 From Willibald Pirckheimer Niirnberg, 30 April [ 1520] [CWE]","1520","4","30","1520-04-30","0","1520","4","30","1520-04-30","30 April [1520] [CWE]","1","0","0","nürnberg_DE_gid_2861650","Nürnberg [CWE]","0","0","antwerpen_BE_gid_2803138","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1102","1102 [CWE] // 1102 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1d206913-3666-4b58-9ec3-ff95863e8f94","Johannes Oecolampadius [CWE]","0","0","1102 To Johannes Oecolampadius Louvain, 15 May 1520 [CWE]","1520","5","15","1520-05-15","0","1520","5","15","1520-05-15","15 May 1520 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","augsburg_DE_gid_2954172","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1109","1109 [CWE] // 1109 [ALLEN]","6bd6eb34-d5f1-47fe-bfaf-82f0aa28031d","Hermannus Buschius [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1109 From Hermannus Buschius Mainz, 15 June [1520] [CWE]","1520","6","15","1520-06-15","0","1520","6","15","1520-06-15","15 June [1520] [CWE]","1","0","0","mainz_DE_gid_2874225","Mainz [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
