"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1673","1673 [CWE] // 1673 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","e1d61ad4-bfa4-4202-97c4-29ef8cf66541","Fridericus Nausea [CWE]","0","0","1673 To Fridericus Nausea Basel, 8 March 1526 [CWE]","1526","03","08","1526-03-08","0","1526","03","08","1526-03-08","8 March 1526 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","frankfurt_am_main_DE_gid_2925533","[Frankfurt am Main]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1683","1683 [CWE] // 1683 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","048e0147-58cf-45e5-8312-f52998ca0ee4","Hieronymus Emser [CWE]","0","0","1683 To Hieronymus Emser Basel, [c 19 March 1526] [CWE]","1526","03","19","1526-03-19","0","1526","03","19","1526-03-19","[c 19 March 1526] [CWE]","1","1","0","basel_CH_gid_2661604","Basel [CWE]","0","0","dresden_DE_gid_2935022","[Dresden]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1688","1688 [CWE] // 1688 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","be273f96-c387-44e8-b3ae-bc9bd615b3a5","Martin Luther [CWE]","0","0","1688 To Martin Luther Basel, 11 April 1526 [CWE]","1526","04","11","1526-04-11","0","1526","04","11","1526-04-11","11 April 1526 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","wittenberg_DE_gid_7303020","[Wittenberg]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1707","1707 [CWE] // 1707 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","Giambattista Egnazio [CWE]","0","0","1707 To Giambattista Egnazio Basel, 6 May 1526 [CWE]","1526","05","06","1526-05-06","0","1526","05","06","1526-05-06","6 May 1526 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","venice_IT_gid_3164603","[Venice]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1717","1717 [CWE] // 1717 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1717 To Willibald Pirckheimer Basel, 6 June 1526 [CWE]","1526","06","06","1526-06-06","0","1526","06","06","1526-06-06","6 June 1526 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","[Nuremberg]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1729","1729 [CWE] // 1729 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1729 To Willibald Pirckheimer Basel, 30 July 1526 [CWE]","1526","07","30","1526-07-30","0","1526","07","30","1526-07-30","30 July 1526 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","[Nuremberg]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1737","1737 [CWE] // 1737 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","4def768d-f29a-49fe-8466-9afeffa7a72c","Conradus Pellicanus [CWE]","0","0","1737 To Conradus Pellicanus [Basel, c 27 August 1526] [CWE]","1526","08","27","1526-08-27","0","1526","08","27","1526-08-27","[c 27 August 1526] [CWE]","1","1","0","basel_CH_gid_2661604","[Basel] [CWE]","1","0","zürich_CH_gid_2657896","[Zurich]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1773","1773 [CWE] // 1773 [ALLEN]","048e0147-58cf-45e5-8312-f52998ca0ee4","Hieronymus Emser [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1773 From Hieronymus Emser Dresden, 25 December 1526 [CWE]","1526","12","25","1526-12-25","0","1526","12","25","1526-12-25","25 December 1526 [CWE]","0","0","0","dresden_DE_gid_2935022","Dresden [CWE]","0","0","basel_CH_gid_2661604","[Basel]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"wpirck_bw_1006","1006","893a2802-c9ed-4f40-9fa2-d1284334c044","Alexander Schweis","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","Alexander Schweis an P. Lat. Druck.Toledo, 21. Januar 1526","1526","01","21","1526-01-21","0","1526","01","21","1526-01-21","21. Januar 1526","0","0","0","toledo_ES_gid_2510409","Toledo","0","0","nürnberg_DE_gid_2861650","Nürnberg","1","1","latin","familiar letter","letter_1_to_1","NULL"
"wpirck_bw_1024","1024","1d206913-3666-4b58-9ec3-ff95863e8f94","Johannes Oecolampadius","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","Johannes Oecolampadius an P. Lat. Druck.Basel, 13. April <1526>","1526","04","13","1526-04-13","0","1526","04","13","1526-04-13","13. April <1526>","1","0","0","basel_CH_gid_2661604","Basel","0","0","nürnberg_DE_gid_2861650","Nürnberg","1","1","latin","familiar letter","letter_1_to_1","NULL"
