"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"075e0070-ef23-438d-87ca-00e333653086","individual","male","Johannes SAPIDUS","sélestat_FR_gid_2975233","Sélestat",1490,"1490-01-01",1,1490,"1490-12-31","strasbourg_FR_gid_2973783","Straßburg",1561,"1561-06-08",0,1561,"#525252"
"07f829e7-d396-4363-bd82-900d30d00ebd","individual","male","Wilhelm NESEN","nastätten_DE_gid_2866990","Nastätten",1493,"1493-01-01",1,1493,"1493-12-31","wittenberg_DE_gid_7303020","Wittenberg",1524,"1524-07-06",0,1524,"#525252"
"092caa16-2b04-4fb8-b132-a236074b2b2c","individual","male","Edward LEE","unknown_location_in_england_GB_gid_unknown","Kent",1482,"1482-01-01",1,1482,"1482-12-31","unknown_location_XX_gid_unknown","Unknown",1544,"1544-09-13",0,1544,"#525252"
"0c903d0a-2dd7-4df0-b528-ae5801a0adb9","individual","male","Antoon (I) van BERGEN","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown",1455,"1455-07-04",0,1455,"1455-07-04","saint_bertin_FR_gid_12470210","Saint-Bertin (Sithieu), près Saint-Omer",1532,"1532-01-12",0,1532,"#525252"
"0ec03581-0e29-4e21-88cd-139033fd0f9e","individual","male","BEATUS Rhenanus","sélestat_FR_gid_2975233","Sélestat",1485,"1485-08-22",0,1485,"1485-08-22","strasbourg_FR_gid_2973783","Strasbourg",1547,"1547-07-20",0,1547,"#525252"
"0f7bc43b-c60d-4261-a19a-e1e559dc8873","individual","male","Cuthbert TUNSTALL","hackforth_GB_gid_2647701","Hackforth, near Catterick",1474,"1474-01-01",1,1474,"1474-12-31","lambeth_GB_gid_6545250","Lambeth Palace",1559,"1559-11-18",0,1559,"#C3161F"
"117bf878-67de-4646-b967-b6022532ad85","individual","male","Johann Maier of ECK","egg_an_der_günz_DE_gid_2933168","Eck [Egg] an der Günz bei Ottobeuren/Schwaben",1486,"1486-11-13",0,1486,"1486-11-13","ingolstadt_DE_gid_2895992","Ingolstadt",1543,"1543-02-10",0,1543,"#525252"
"14f05533-45b4-4b87-a313-d16b5c8506ae","individual","male","Paul VOLZ","offenburg_DE_gid_2857798","Offenburg (i. Baden)",1480,"1480-01-01",1,1480,"1480-12-31","strasbourg_FR_gid_2973783","Strasbourg",1544,"1544-07-06",0,1544,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"1b1836fb-3dc5-4d1d-9ae3-3e48a36e2669","individual","male","Johann WERTER","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"1b8bb741-1363-437b-8fe5-1fbda78e3cec","individual","male","Jean GROLIER","lyon_FR_gid_2996944","Lyon",1479,"1479-01-01",1,1479,"1479-12-31","paris_FR_gid_2988507","Paris",1565,"1565-10-22",0,1565,"#525252"
"1d206913-3666-4b58-9ec3-ff95863e8f94","individual","male","Johannes OECOLAMPADIUS","weinsberg_DE_gid_2812158","Weinsberg",1482,"1482-01-01",1,1482,"1482-12-31","basel_CH_gid_2661604","Basel",1531,"1531-11-22",1,1531,"#525252"
"1faa67ba-9b05-46e9-9690-8b6b3bc29829","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,NA,1,NA,NA,"tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"20d5dcfe-959c-482b-a8ed-255fdc56890c","individual","male","Johannes CAESARIUS","jülich_DE_gid_2894553","Jülich",1468,"1468-01-01",1,1468,"1468-12-31","fraterhaus_weidenbach_DE_gid_unknown","Weidenbach, near Cologne",1550,"1550-12-19",0,1550,"#525252"
"285e3bbd-d087-46d6-ad31-2e07a29fa69e","individual","male","Maarten LIPS","brussels_BE_gid_2800866","Brussels",1491,"1491-01-01",1,1491,"1491-12-31","huy_BE_gid_2795113","Huy",1555,"1555-03-23",1,1559,"#525252"
"2e8f7e81-e0bc-454a-bb7b-19d692b58280","individual","male","Paolo BOMBACE","bologna_IT_gid_3181928","Bologna",1476,"1476-02-11",0,1476,"1476-02-11","rome_IT_gid_3169070","Rome",1527,"1527-05-06",0,1527,"#525252"
"2f5c27ee-90c9-4d81-87a9-7a9577d9d4a7","individual","male","William GONNELL","landbeach_GB_gid_6284113","Landbeach, Cambridgeshire",NA,NA,1,NA,NA,"conington_GB_gid_2652460","prob. Conington, near Landbeach",1560,"1560-08-28",0,1560,"#525252"
"313d5e42-31ce-44fe-9832-eb4da2e49fcb","individual","male","Wolfgang Faber CAPITO","haguenau_FR_gid_3014078","Hagenau/Elsaß",1478,"1478-01-01",1,1478,"1478-12-31","strasbourg_FR_gid_2973783","Straßburg",1541,"1541-11-02",0,1541,"#525252"
"323b3987-6b7c-4bbd-853b-abe1dd1f85dd","individual","male","Thomas LINACRE","canterbury_GB_gid_2653877","Canterbury",1460,"1460-01-01",1,1460,"1460-12-31","london_GB_gid_2643743","prob. London",1524,"1524-10-20",0,1524,"#C3161F"
"3334f0bd-1c44-4aab-b66d-0be4ff4e91ab","individual","male","Osvaldus MYCONIUS","luzern_CH_gid_2659811","Lucerne",1488,"1488-01-01",1,1488,"1488-12-31","basel_CH_gid_2661604","Basel",1552,"1552-10-14",0,1552,"#525252"
"36aef8af-dd7c-40b1-8175-74f63fcca993","individual","male","John SMITH","unknown_location_in_england_GB_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"372f315c-1f66-4576-8a1c-4538416a3629","individual","male","Helias MARCAEUS","düren_DE_gid_2934486","near Düren",NA,NA,1,NA,NA,"köln_DE_gid_2886242","prob. Cologne",1527,"1527-01-01",1,1527,"#525252"
"3ee5f6cd-ee1c-4774-af66-27271ec71cb3","individual","male","Henricus GLAREANUS","mollis_CH_gid_2659636","Mollis/Glarus",1488,"1488-06-01",1,1488,"1488-06-30","freiburg_DE_gid_2925177","Freiburg i. Br.",1563,"1563-03-27",1,1563,"#525252"
"48011e35-9bac-4ce7-b181-62c64c2e22bc","individual","male","Jakob SPIEGEL","sélestat_FR_gid_2975233","Sélestat",1483,"1483-01-01",1,1483,"1483-12-31","sélestat_FR_gid_2975233","Schlettstadt",1547,"1547-10-17",0,1547,"#525252"
"4b9e5260-1365-47a0-ba80-f4df1278485c","individual","male","Erard de la MARCK","sedan_FR_gid_2975349","Sedan",1472,"1472-05-31",0,1472,"1472-05-31","liège_BE_gid_2792413","Liège",1538,"1538-02-16",0,1538,"#525252"
"4c078d90-2c78-427c-b1d0-af6981af8cb7","individual","male","Johann FROBEN","hammelburg_DE_gid_2911214","Hammelburg, north of Würzburg",1460,"1460-01-01",1,1460,"1460-12-31","basel_CH_gid_2661604","Basel",1527,"1527-10-26",0,1527,"#525252"
"4e1811b8-de56-49bd-b14e-64ffae110e46","individual","male","Helius EOBANUS Hessus","halgehausen_DE_gid_2911550","Halgehausen bei Frankenberg/Hessen",1488,"1488-01-06",0,1488,"1488-01-06","marburg_an_der_lahn_DE_gid_2873759","Marburg/Lahn",1540,"1540-10-04",0,1540,"#525252"
"53648df4-11ea-4f39-ba20-cfe42a15237e","individual","male","Maternus HATTEN","speyer_DE_gid_2830582","Speyer",1470,"1470-01-01",1,1470,"1470-12-31","strasbourg_FR_gid_2973783","Strasbourg",1546,"1546-03-04",0,1546,"#525252"
"5383c812-0044-47a0-8b34-f736e317c2b3","individual","male","ANTONIUS of Luxembourg","unknown_location_in_luxembourg_LU_gid_unknown","Unknown, in Luxembourg",NA,NA,0,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"547cb195-d235-4083-9124-286a87bdc9b2","individual","male","William WARHAM","malshanger_GB_gid_unknown","Church Oakley, Hampshire",1456,"1456-01-01",1,1456,"1456-12-31","canterbury_GB_gid_2653877","Canterbury",1532,"1532-08-22",0,1532,"#525252"
"58f5b47e-8c22-4133-9883-a5aaa0656463","individual","male","Gerard GELDENHOUWER","nijmegen_NL_gid_2750053","Nijmegen",1482,"1482-06-01",1,1482,"1482-06-30","marburg_an_der_lahn_DE_gid_2873759","Marburg",1542,"1542-01-10",0,1542,"#525252"
"597cd767-2798-44a8-b8e8-05e608676fb8","individual","male","Gianfrancesco TORRESANI","mantova_IT_gid_3174051","Mantua",1498,"1498-01-01",1,1498,"1498-12-31","venice_IT_gid_3164603","Venice",1558,"1558-01-01",1,1558,"#525252"
"5d3c02c9-c4dc-4175-87c6-b75d0f05468f","individual","male","Gerardus LISTRIUS","rhenen_NL_gid_2748185","Rhenen",1485,"1485-01-01",1,1485,"1485-12-31","amersfoort_NL_gid_2759821","Amersfoort",1523,"1523-01-01",1,1546,"#525252"
"5fb65533-6d12-416c-b4ae-7c007bf271a0","individual","male","Philip (I) of BURGUNDY","brussels_BE_gid_2800866","Brussels",1464,"1464-01-01",1,1464,"1464-12-31","wijk_bij_duurstede_NL_gid_2744483","Wijk bij Duurstede",1524,"1524-04-07",0,1524,"#525252"
"629a6c0e-2c46-4067-9787-15225d9902b8","individual","male","Pierre VITRÉ","unknown_location_in_france_FR_gid_unknown","Unknown",NA,NA,1,NA,NA,"paris_FR_gid_2988507","Paris",1540,"1540-05-19",0,1540,"#525252"
"68e9f7d5-7c19-4579-bcfb-1205839871dd","individual","male","Nikolaus GERBEL","pforzheim_DE_gid_2853969","Pforzheim",1485,"1485-01-01",1,1485,"1485-12-31","strasbourg_FR_gid_2973783","Straßburg",1560,"1560-01-20",0,1560,"#525252"
"6bd6eb34-d5f1-47fe-bfaf-82f0aa28031d","individual","male","Hermannus BUSCHIUS","sassenberg_DE_gid_2841351","Sassenberg bei Warendorf/Westfalen",1468,"1468-01-01",1,1468,"1468-12-31","dülmen_DE_gid_2934662","Dülmen/Westfalen",1534,"1534-04-01",1,1534,"#525252"
"6c1bd8b8-946e-4ccf-af86-9c914fe45046","individual","male","Christoph ESCHENFELDER","groß_gerau_DE_gid_2915613","Groß-Gerau",1470,"1470-01-01",1,1470,"1470-12-31","boppard_DE_gid_2946366","Boppard",1547,"1547-04-27",0,1547,"#525252"
"6fc3d197-6ece-40c4-829a-fb63f2ed1ea3","individual","male","Ulrich von HUTTEN","steckelberg_castle_DE_gid_unknown","Burg Steckelberg bei Schlüchtern nahe Fulda/Hessen",1488,"1488-04-21",0,1488,"1488-04-21","ufenau_CH_gid_7669974","Insel Ufenau im Zürichsee",1523,"1523-08-29",0,1523,"#525252"
