"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"036eacb5-6f53-4ecf-8cf4-128173fb022a","individual","male","Christoph von STADION","hohenschelklingen_castle_DE_gid_2901496","castle of Schelklingen, west of Ulm",1478,"1478-03-01",1,1478,"1478-03-31","nürnberg_DE_gid_2861650","Nürnberg",1543,"1543-04-15",0,1543,"#525252"
"0a64ec99-aab1-41c1-ae1a-0aeea806429e","individual","male","Alonso MANRIQUE de Lara","segura_de_león_ES_gid_2510967","Segura de León",1460,"1460-01-01",1,1460,"1460-12-31","sevilla_ES_gid_2510911","Seville",1538,"1538-09-28",0,1538,"#525252"
"0e4e8fa7-0b57-4eee-a00c-72589f5f2a22","individual","male","Jan (II) LASKI","lask_PL_gid_3093902","Lask, near Sieradz",1499,"1499-01-01",1,1499,"1499-12-31","pinczów_PL_gid_762201","Pinczow",1560,"1560-01-08",0,1560,"#525252"
"0ec03581-0e29-4e21-88cd-139033fd0f9e","individual","male","BEATUS Rhenanus","sélestat_FR_gid_2975233","Sélestat",1485,"1485-08-22",0,1485,"1485-08-22","strasbourg_FR_gid_2973783","Strasbourg",1547,"1547-07-20",0,1547,"#525252"
"114e993b-10b8-40d1-b547-f6157671e1ec","individual","male","Girolamo AIAZZA","vercelli_IT_gid_3164565","Vercelli",1472,"1472-01-01",1,1472,"1472-12-31","vercelli_IT_gid_3164565","prob. Vercelli",1538,"1538-01-01",1,1538,"#525252"
"14a0e3ed-8ffb-45b4-aac2-51d59ea8aff2","individual","male","Hector BOECE","dundee_GB_gid_2650752","Dundee",1465,"1465-01-01",1,1465,"1465-12-31","aberdeen_GB_gid_2657832","Aberdeen",1536,"1536-01-01",1,1536,"#525252"
"16a343c1-56cb-4b8a-b402-f310dcab4b82","individual","male","Justin GOBLER","sankt_goar_DE_gid_2841611","St Goar on the Rhine",1504,"1504-01-01",1,1504,"1504-12-31","frankfurt_am_main_DE_gid_2925533","Frankfurt",1567,"1567-04-21",0,1567,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"185d8355-de68-4303-90f5-cbdbf37a9778","individual","male","Maarten DAVIDTS","unknown_location_diocese_of_cambrai_FR_gid_unknown","diocese of Cambrai",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1535,"1535-01-12",0,1535,"#525252"
"209003e9-81b5-4414-afd7-03e8c2f44b53","individual","male","Levinus AMMONIUS","gent_BE_gid_2797656","Ghent",1488,"1488-04-13",0,1488,"1488-04-13","gent_BE_gid_2797656","Ghent",1557,"1557-03-19",0,1557,"#525252"
