"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"007b1451-07a0-4a17-b430-58a8bee94202","individual","male","Georgius LOXANUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"03f9ed99-60ea-44e2-af17-f1e97fc3c2ba","individual","male","Vincent CORNELISSEN van Mierop","the_hague_NL_gid_2747373","The Hague",1480,"1480-01-01",1,1480,"1480-12-31","unknown_location_XX_gid_unknown","Unknown",1550,"1550-01-01",1,1551,"#525252"
"0e4e8fa7-0b57-4eee-a00c-72589f5f2a22","individual","male","Jan (II) LASKI","lask_PL_gid_3093902","Lask, near Sieradz",1499,"1499-01-01",1,1499,"1499-12-31","pinczów_PL_gid_762201","Pinczow",1560,"1560-01-08",0,1560,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"2bf9cc2d-d91a-4d46-b38a-c2c0584f1ab0","individual","male","Philippus MELANCHTHON","bretten_DE_gid_2944200","Bretten",1497,"1497-02-16",0,1497,"1497-02-16","wittenberg_DE_gid_7303020","Wittenberg",1560,"1560-04-19",0,1560,"#525252"
"2f92c3fe-b2ec-46a9-a354-90b624cfa2b6","individual","male","Johann HERWAGEN","watterdingen_DE_gid_2813629","Waderdingen, Hegau",1497,"1497-01-01",1,1497,"1497-12-31","basel_CH_gid_2661604","prob. Basel",1558,"1558-01-01",1,1558,"#525252"
"3b4c81b2-e0d5-4b14-868d-dfc3b629558b","individual","male","Pietro BEMBO","venice_IT_gid_3164603","Venedig",1470,"1470-05-20",0,1470,"1470-05-20","rome_IT_gid_3169070","Rom",1547,"1547-01-18",0,1547,"#C3161F"
"3bac408c-12d2-4a66-a566-c5f8d048c1c2","individual","male","Aonio PALEARIO","veroli_IT_gid_3164528","Veroli",1503,"1503-01-01",1,1503,"1503-12-31","rome_IT_gid_3169070","Rome",1570,"1570-07-03",0,1570,"#525252"
"407693e6-5dbb-4615-94a2-898bf71a7226","individual","male","Daniel STIEBAR von Buttenheim","rabeneck_DE_gid_2851241","Rabeneck, between Bamberg and Bayreuth",1503,"1503-01-01",1,1503,"1503-12-31","würzburg_DE_gid_2805615","Würzburg",1555,"1555-08-07",0,1555,"#525252"
"44797170-64d3-4587-8ddf-2c96d59d9787","individual","male","Johann von METZENHAUSEN","neef_DE_gid_2866714","Neef",1492,"1492-01-01",1,1492,"1492-12-31","tanstein_castle_DE_gid_unknown","Thanstein, near Haguenau",1540,"1540-07-22",0,1540,"#525252"
"467225c6-b4fc-4c8e-b109-bf05739756a7","individual","male","Bernardus GRAVIUS","köln_DE_gid_2886242","prob. Cologne",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"46b0ef23-7df0-4783-a965-37ef9c6eed3c","individual","male","Gilbert COUSIN","nozeroy_FR_gid_2989871","Nozeroy, between Pontarlier and Lons-le-Saunier",1506,"1506-01-21",0,1506,"1506-01-21","besançon_FR_gid_3033123","Besançon",1572,"1572-05-22",0,1572,"#525252"
"55643cb6-f119-448e-9239-923b431eadb0","individual","male","Cornelius GRAPHEUS","aalst_BE_gid_2803448","Aalst",1482,"1482-01-01",1,1482,"1482-12-31","antwerpen_BE_gid_2803138","Antwerpen",1558,"1558-12-19",0,1558,"#525252"
"57cbdc43-7883-4d6a-9621-8c3645d470b7","individual","male","Georgius AGRICOLA","glauchau_DE_gid_2920020","Glauchau/Sachsen",1494,"1494-03-24",0,1494,"1494-03-24","chemnitz_DE_gid_2940132","Chemnitz",1555,"1555-11-21",0,1555,"#525252"
"60fc3005-ee0b-47c9-adb7-0dc21f3c5381","individual","male","Juan Ginés de SEPÚLVEDA","pozoblanco_ES_gid_2512340","Pozoblanco",1490,"1490-01-01",1,1490,"1490-12-31","pozoblanco_ES_gid_2512340","Pozoblanco",1573,"1573-11-17",0,1573,"#525252"
"626c0dde-e152-4394-87c3-8a0ede0a683c","individual","male","Konrad HERESBACH","mettmann_DE_gid_2871535","Heresbach, near Düsseldorf",1496,"1496-08-02",0,1496,"1496-08-02","rees_DE_gid_2849548","Lorward",1576,"1576-10-14",0,1576,"#525252"
"627c1776-db7d-4571-84ce-eb47c9e0a596","individual","male","Damião de GOIS","alenquer_PT_gid_2272036","Alenquer",1502,"1502-02-02",0,1502,"1502-02-02","alcobac¸a_PT_gid_2272147","Alcobac¸a",1574,"1574-01-30",0,1574,"#525252"
"658736d9-240b-4cfc-9042-13e3f9a08613","individual","male","Johann KOLER","landsberg_am_lech_DE_gid_2881509","Unknown, possibly Landsberg",NA,NA,1,NA,NA,"augsburg_DE_gid_2954172","prob. Augsburg",1538,"1538-03-01",1,1538,"#525252"
"6b48a1dc-8a01-423f-87ba-2a65eb3dadc4","individual","male","Jean de PINS","toulouse_FR_gid_2972315","Toulouse",1470,"1470-01-01",1,1470,"1470-12-31","toulouse_FR_gid_2972315","Toulouse",1537,"1537-11-01",0,1537,"#525252"
"816bf9f9-40f2-4aa8-8e06-3b075e0974f3","individual","male","Nicolaus OLAHUS","sibiu_RO_gid_667268","Sibiu (Szeben, Hermannstadt)",1493,"1493-01-10",0,1493,"1493-01-10","trnava_SK_gid_3057124","prob. Trnava (Nagyszombat)",1568,"1568-01-14",0,1568,"#525252"
