"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"036eacb5-6f53-4ecf-8cf4-128173fb022a","individual","male","Christoph von STADION","hohenschelklingen_castle_DE_gid_2901496","castle of Schelklingen, west of Ulm",1478,"1478-03-01",1,1478,"1478-03-31","nürnberg_DE_gid_2861650","Nürnberg",1543,"1543-04-15",0,1543,"#525252"
"0a64ec99-aab1-41c1-ae1a-0aeea806429e","individual","male","Alonso MANRIQUE de Lara","segura_de_león_ES_gid_2510967","Segura de León",1460,"1460-01-01",1,1460,"1460-12-31","sevilla_ES_gid_2510911","Seville",1538,"1538-09-28",0,1538,"#525252"
"0d9180cf-ba7f-4ae9-a184-40f159fc4d53","individual","male","Thomas BOLEYN","unknown_location_in_england_GB_gid_unknown","Unknown",1477,"1477-01-01",1,1477,"1477-12-31","hever_castle_GB_gid_6286339","Hever Castle",1539,"1539-03-13",0,1539,"#525252"
"0f7bc43b-c60d-4261-a19a-e1e559dc8873","individual","male","Cuthbert TUNSTALL","hackforth_GB_gid_2647701","Hackforth, near Catterick",1474,"1474-01-01",1,1474,"1474-12-31","lambeth_GB_gid_6545250","Lambeth Palace",1559,"1559-11-18",0,1559,"#C3161F"
"10427a78-3d92-4ab3-b6c0-dbfdfef56aee","individual","male","Hieronymus FROBEN","basel_CH_gid_2661604","Basel",1501,"1501-08-06",0,1501,"1501-08-06","basel_CH_gid_2661604","Basel",1563,"1563-03-13",0,1563,"#525252"
"117bf878-67de-4646-b967-b6022532ad85","individual","male","Johann Maier of ECK","egg_an_der_günz_DE_gid_2933168","Eck [Egg] an der Günz bei Ottobeuren/Schwaben",1486,"1486-11-13",0,1486,"1486-11-13","ingolstadt_DE_gid_2895992","Ingolstadt",1543,"1543-02-10",0,1543,"#525252"
"14a0e3ed-8ffb-45b4-aac2-51d59ea8aff2","individual","male","Hector BOECE","dundee_GB_gid_2650752","Dundee",1465,"1465-01-01",1,1465,"1465-12-31","aberdeen_GB_gid_2657832","Aberdeen",1536,"1536-01-01",1,1536,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"1faa67ba-9b05-46e9-9690-8b6b3bc29829","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,NA,1,NA,NA,"tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"209003e9-81b5-4414-afd7-03e8c2f44b53","individual","male","Levinus AMMONIUS","gent_BE_gid_2797656","Ghent",1488,"1488-04-13",0,1488,"1488-04-13","gent_BE_gid_2797656","Ghent",1557,"1557-03-19",0,1557,"#525252"
