"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"0216328b-ac6c-4f90-bbca-75da6e336f6d","individual","male","Otto BRUNFELS","mainz_DE_gid_2874225","Mainz",1488,"1488-01-01",1,1488,"1488-12-31","bern_CH_gid_2661552","Bern",1534,"1534-11-23",0,1534,"#525252"
"048e0147-58cf-45e5-8312-f52998ca0ee4","individual","male","Hieronymus EMSER","weidenstetten_DE_gid_2812958","Weidenstetten bei Ulm",1479,"1479-03-28",0,1479,"1479-03-28","dresden_DE_gid_2935022","Dresden",1527,"1527-12-08",0,1527,"#525252"
"06e48a89-e03a-4ca9-8935-109c6c6a1fb5","individual","female","MARGARET of Angoulême","angoulême_FR_gid_3037598","Angoulême",1492,"1492-04-11",0,1492,"1492-04-11","odos_FR_gid_2989742","Odos, near Tarbes in Béarn",1549,"1549-12-21",0,1549,"#525252"
"07b5c6de-a62a-43de-8a14-77715805617e","individual","male","Stanislaus THURZO","kraków_PL_gid_3094802","Cracow",1470,"1470-01-01",1,1470,"1470-12-31","olomouc_CZ_gid_3069011","Olmütz",1540,"1540-04-16",0,1540,"#525252"
"0ca5ee6b-278e-4d35-a0ab-68f98a65a789","individual","male","Jean LALEMAND","unknown_location_in_the_franche_comté_FR_gid_unknown","Unknown, in the Franche-Comté",NA,NA,1,NA,NA,"besançon_FR_gid_3033123","prob. Besançon",1560,"1560-09-18",0,1560,"#525252"
"0f0ebd37-0f93-4645-a73a-3c9be94677ef","group","male","[Theologians of Louvain","unknown_location_XX_gid_unknown","not applicable",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","not applicable",NA,NA,1,NA,"#525252"
"12013642-804a-46f6-8a75-33e60b495401","individual","male","Felix TROPHINUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1527,"1527-01-01",1,1527,"#525252"
"14f05533-45b4-4b87-a313-d16b5c8506ae","individual","male","Paul VOLZ","offenburg_DE_gid_2857798","Offenburg (i. Baden)",1480,"1480-01-01",1,1480,"1480-12-31","strasbourg_FR_gid_2973783","Strasbourg",1544,"1544-07-06",0,1544,"#525252"
"15602199-6bbe-4300-a70e-fb4b77b3d99c","individual","male","Martin HUNE","gittelde_DE_gid_2920268","Gittelde",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"16addb5e-74b8-4418-b9e4-5a5103bd5731","individual","male","Jan (I) SUCKET","mechelen_BE_gid_2791537","Mechelen",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1522,"1522-01-01",1,1522,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"1d206913-3666-4b58-9ec3-ff95863e8f94","individual","male","Johannes OECOLAMPADIUS","weinsberg_DE_gid_2812158","Weinsberg",1482,"1482-01-01",1,1482,"1482-12-31","basel_CH_gid_2661604","Basel",1531,"1531-11-22",1,1531,"#525252"
"1f3849a4-dca7-428e-a37b-8b187af6e305","individual","male","Nicolaas EVERAERTS","grijpskerke_NL_gid_2755315","Grijpskerke, near Middelburg on the island of Walcheren",1461,"1461-01-01",1,1462,"1462-12-31","mechelen_BE_gid_2791537","Mechelen",1532,"1532-08-09",0,1532,"#525252"
"1f577ff6-42b7-433c-86c9-75ae360d61ed","individual","male","Johann Matthäus SCHAD","biberach_DE_gid_2949423","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"1faa67ba-9b05-46e9-9690-8b6b3bc29829","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,NA,1,NA,NA,"tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"244158e1-14dc-421b-bf28-dee48e1e2128","individual","male","Jacobus APOCELLUS","ubstadt_DE_gid_2820542","Ubstadt, near Bruchsal",NA,NA,0,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1550,"1550-01-01",1,1550,"#525252"
"2664f782-3e78-47fb-b52f-1a50251f5f03","individual","male","Lucas BATHODIUS","strasbourg_FR_gid_2973783","Strasbourg",1490,"1490-01-01",1,1498,"1498-12-31","strasbourg_FR_gid_2973783","Strasbourg",1554,"1554-04-06",0,1554,"#525252"
"284ed6d5-a734-471e-8134-0a2baafabf9a","individual","male","Simon GRYNAEUS","veringendorf_DE_gid_2817582","Veringendorf",1493,"1493-01-01",1,1493,"1493-12-31","basel_CH_gid_2661604","Basel",1541,"1541-08-01",0,1541,"#525252"
"285e3bbd-d087-46d6-ad31-2e07a29fa69e","individual","male","Maarten LIPS","brussels_BE_gid_2800866","Brussels",1491,"1491-01-01",1,1491,"1491-12-31","huy_BE_gid_2795113","Huy",1555,"1555-03-23",1,1559,"#525252"
"2ac81d7c-f2c7-4e85-b4bd-6418b15790d6","individual","male","Alberto PIO","carpi_centro_IT_gid_3180445","Carpi",1475,"1475-07-23",0,1475,"1475-07-23","paris_FR_gid_2988507","Paris",1531,"1531-01-07",0,1531,"#525252"
"2e8f7e81-e0bc-454a-bb7b-19d692b58280","individual","male","Paolo BOMBACE","bologna_IT_gid_3181928","Bologna",1476,"1476-02-11",0,1476,"1476-02-11","rome_IT_gid_3169070","Rome",1527,"1527-05-06",0,1527,"#525252"
"3a5d3120-bccc-4763-ab3f-7d5400358f8c","individual","male","Conradus GOCLENIUS","mengeringhausen_DE_gid_2871962","Mengeringhausen, in the county of Waldeck( Westphalia)",1499,"1499-01-01",1,1499,"1499-12-31","leuven_BE_gid_2792482","Louvain",1539,"1539-01-25",0,1539,"#525252"
"3ca600af-a770-414b-aaf6-6c7ea894e107","individual","male","Lorenzo CAMPEGGI","milano_IT_gid_3173435","Milan",1474,"1474-01-01",1,1474,"1474-12-31","rome_IT_gid_3169070","Rome",1539,"1539-07-25",0,1539,"#525252"
"40a03473-0cbd-403f-aae4-594ccd97b439","individual","male","Floriano MONTINI","ferrara_IT_gid_3177090","Ferrara",NA,NA,1,NA,NA,"unknown_location_in_italy_IT_gid_unknown","Unknown, in Italy",1533,"1533-05-13",0,1533,"#525252"
"4de6dad8-84ae-4acd-9b76-0e2064602f71","individual","male","Germain de BRIE","auxerre_FR_gid_3035843","Auxerre",1490,"1490-01-01",1,1490,"1490-12-31","paris_FR_gid_2988507","Paris",1538,"1538-07-22",0,1538,"#C3161F"
"4def768d-f29a-49fe-8466-9afeffa7a72c","individual","male","Conradus PELLICANUS","rouffach_FR_gid_2982636","Rufach",1478,"1478-01-08",0,1478,"1478-01-08","zürich_CH_gid_2657896","Zürich",1556,"1556-04-06",0,1556,"#525252"
"58f8d059-cb2e-4566-b9a7-302a082c4723","individual","male","Adrianus Cornelii BARLANDUS","baarland_NL_gid_2759562","Baarland, on Zuid-Beveland",1486,"1486-09-28",0,1486,"1486-09-28","leuven_BE_gid_2792482","Louvain",1538,"1538-11-30",0,1538,"#525252"
"597cd767-2798-44a8-b8e8-05e608676fb8","individual","male","Gianfrancesco TORRESANI","mantova_IT_gid_3174051","Mantua",1498,"1498-01-01",1,1498,"1498-12-31","venice_IT_gid_3164603","Venice",1558,"1558-01-01",1,1558,"#525252"
"5f404095-5748-48c8-bba6-a92d57da5e7f","individual","male","Maximilian (II) of BURGUNDY","bergen_op_zoom_NL_gid_2759145","Bergen op Zoom",1514,"1514-07-28",0,1514,"1514-07-28","langbroek_NL_gid_2750473","Langbroek",1558,"1558-06-04",0,1558,"#525252"
"62272faa-e848-4077-9cbb-0cf6d7cf2468","individual","male","Pieter de CORTE","brugge_BE_gid_2800931","Bruges",1491,"1491-01-01",1,1491,"1491-12-31","brugge_BE_gid_2800931","Bruges",1567,"1567-10-17",0,1567,"#525252"
"66647e81-9602-4f9c-a371-d147dcd97ebc","individual","male","Benedetto GIOVIO","como_IT_gid_3178229","Como",1471,"1471-01-01",1,1471,"1471-12-31","como_IT_gid_3178229","Como",1545,"1545-08-03",0,1545,"#525252"
"6d1d76aa-5d23-451c-9ee3-16e26fcb48e9","individual","male","Louis de BERQUIN","passy_IT_gid_2988394","Vieux-Berquin",1490,"1490-01-01",1,1490,"1490-12-31","paris_FR_gid_2988507","Paris",1529,"1529-04-17",0,1529,"#525252"
"77c727bc-3e7f-4608-8845-485b177518c1","individual","male","Jan de HONDT","sint_pauwels_BE_gid_2786570","Sint-Pauwels-Waas, in East Flanders",1486,"1486-01-01",1,1486,"1486-12-31","unknown_location_XX_gid_unknown","Unknown",1571,"1571-12-24",0,1571,"#525252"
"87550a76-2bd9-4d45-b148-e44dcb23b4b6","individual","male","Andrzej KRZYCKI","krzycko_male_PL_gid_3094471","Krzycko Male",1482,"1482-07-07",0,1482,"1482-07-07","kraków_PL_gid_3094802","Cracow",1537,"1537-05-10",0,1537,"#525252"
"87af3740-6b36-4e29-b4eb-b699da0ee2ab","individual","male","Heinrich STROMER","auerbach_DE_gid_2954603","Auerbach",1482,"1482-01-01",1,1482,"1482-12-31","leipzig_DE_gid_2879139","Leipzig",1542,"1542-11-26",0,1542,"#525252"
"90f06328-1f14-42bb-9863-b66cda98eb4e","individual","male","Polidoro VIRGILIO","urbino_IT_gid_3165035","Urbino",1470,"1470-01-01",1,1470,"1470-12-31","urbino_IT_gid_3165035","Urbino",1555,"1555-04-18",0,1555,"#525252"
"92949edf-ce34-48b4-bfac-ad19b198cd5d","individual","male","Erasmus SCHETS","maastricht_NL_gid_2751283","Maastricht",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1550,"1550-05-13",0,1550,"#525252"
"945835f0-d6b4-47f0-8d8f-fc2fcd66d5bb","individual","male","Pope CLEMENT VII","florence_IT_gid_3176959","Florence",1478,"1478-05-26",0,1478,"1478-05-26","rome_IT_gid_3169070","Rome",1534,"1534-09-25",0,1534,"#525252"
"968b6cc9-aee2-446a-a3e1-665fb91f4aab","individual","male","Claudius CANTIUNCULA","metz_FR_gid_2994160","Metz",1490,"1490-01-01",1,1490,"1490-12-31","ensisheim_FR_gid_3020152","Ensisheim",1549,"1549-10-01",1,1549,"#C3161F"
"96a63010-6201-4f01-a82f-e6108cb30f08","individual","male","Jacopo SADOLETO","modena_IT_gid_3173331","Modena",1477,"1477-07-12",0,1477,"1477-07-12","rome_IT_gid_3169070","Rome",1547,"1547-10-18",0,1547,"#C3161F"
"9d5d4a1f-829d-4597-a7ef-a7f9f7436d64","individual","male","Francesco Giulio CALVO","menaggio_IT_gid_3173598","Menaggio, near Como",NA,NA,1,NA,NA,"rome_IT_gid_3169070","Rom",1548,"1548-02-01",1,1548,"#525252"
"a1ee55e4-208d-4150-8b1e-8848f8dba7c8","individual","male","Robert ALDRIDGE","burnham_GB_gid_2654274","Burnham, Buckinghamshire",1488,"1488-01-01",1,1489,"1489-12-31","horncastle_GB_gid_2646595","Horncastle",1556,"1556-03-05",0,1556,"#525252"
"a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","individual","male","Giambattista EGNAZIO","venice_IT_gid_3164603","Venice",1478,"1478-01-01",1,1478,"1478-12-31","venice_IT_gid_3164603","Venice",1553,"1553-07-04",0,1553,"#C3161F"
"a402f204-dc31-4ccd-8b92-57986fc96d78","individual","male","Johann von VLATTEN","vlatten_DE_gid_2817108","Unknown",1500,"1500-01-01",1,1500,"1500-12-31","düsseldorf_DE_gid_2934246","Düsseldorf",1562,"1562-06-11",0,1562,"#525252"
"a41a1ba0-f3dc-47d2-aa7c-6fce3bc6a9fb","individual","male","François DUBOIS","lœuilly_FR_gid_2997929","Lœuilly, near Amiens",1483,"1483-01-01",1,1483,"1483-12-31","unknown_location_XX_gid_unknown","Unknown",1536,"1536-01-01",1,1536,"#525252"
"a5a02a7e-b790-401c-ab14-59b6a84cda55","individual","male","Alexius THURZO","unknown_location_in_slovakia_SK_gid_unknown","Unknown",1490,"1490-01-01",1,1490,"1490-12-31","levoca_SK_gid_724294","Leutschau in der Zips",1543,"1543-01-25",0,1543,"#525252"
