"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"036eacb5-6f53-4ecf-8cf4-128173fb022a","individual","male","Christoph von STADION","hohenschelklingen_castle_DE_gid_2901496","castle of Schelklingen, west of Ulm",1478,"1478-03-01",1,1478,"1478-03-31","nürnberg_DE_gid_2861650","Nürnberg",1543,"1543-04-15",0,1543,"#525252"
"0905df4c-eca7-4ac5-ae45-3bb42f294686","individual","male","Johann Georg HÖRMANN","augsburg_DE_gid_2954172","Augbsurg",1513,"1513-06-06",0,1513,"1513-06-06","augsburg_DE_gid_2954172","Augsburg",1562,"1562-04-05",0,1562,"#525252"
"10117a4a-fafc-49e2-8a08-af0206b28af5","individual","male","Ludwig BAER","basel_CH_gid_2661604","Basel",1479,"1479-05-24",0,1479,"1479-05-24","freiburg_DE_gid_2925177","Freiburg",1554,"1554-04-14",0,1554,"#525252"
"14f05533-45b4-4b87-a313-d16b5c8506ae","individual","male","Paul VOLZ","offenburg_DE_gid_2857798","Offenburg (i. Baden)",1480,"1480-01-01",1,1480,"1480-12-31","strasbourg_FR_gid_2973783","Strasbourg",1544,"1544-07-06",0,1544,"#525252"
"15ea8ccf-b26d-4884-a523-1faa753fa5a1","individual","male","David PAUMGARTNER","augsburg_DE_gid_2954172","prob. Augsburg",1521,"1521-01-01",1,1521,"1521-12-31","gotha_DE_gid_2918752","Gotha",1567,"1567-04-18",0,1567,"#525252"
"16be5cc6-b281-44ed-98e9-f3b9273a1609","individual","male","Jakob STURM","strasbourg_FR_gid_2973783","Strasbourg",1489,"1489-08-10",0,1489,"1489-08-10","strasbourg_FR_gid_2973783","Straßburg",1533,"1533-10-30",0,1533,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"20d5dcfe-959c-482b-a8ed-255fdc56890c","individual","male","Johannes CAESARIUS","jülich_DE_gid_2894553","Jülich",1468,"1468-01-01",1,1468,"1468-12-31","fraterhaus_weidenbach_DE_gid_unknown","Weidenbach, near Cologne",1550,"1550-12-19",0,1550,"#525252"
"26f04a8c-dc6b-48b6-8554-24ff65c9f05f","individual","male","Johann RINCK","köln_DE_gid_2886242","Cologne",NA,NA,1,NA,NA,"köln_DE_gid_2886242","prob. Cologne",1566,"1566-01-01",1,1566,"#525252"
"2b33f692-a515-4aeb-8397-04c88fd45b36","individual","male","Tielmannus GRAVIUS","köln_DE_gid_2886242","Köln",1474,"1474-01-01",1,1474,"1474-12-31","köln_DE_gid_2886242","prob. Cologne",1545,"1545-01-01",1,1545,"#525252"
"3a5d3120-bccc-4763-ab3f-7d5400358f8c","individual","male","Conradus GOCLENIUS","mengeringhausen_DE_gid_2871962","Mengeringhausen, in the county of Waldeck( Westphalia)",1499,"1499-01-01",1,1499,"1499-12-31","leuven_BE_gid_2792482","Louvain",1539,"1539-01-25",0,1539,"#525252"
"3b4c81b2-e0d5-4b14-868d-dfc3b629558b","individual","male","Pietro BEMBO","venice_IT_gid_3164603","Venedig",1470,"1470-05-20",0,1470,"1470-05-20","rome_IT_gid_3169070","Rom",1547,"1547-01-18",0,1547,"#C3161F"
"3ee5f6cd-ee1c-4774-af66-27271ec71cb3","individual","male","Henricus GLAREANUS","mollis_CH_gid_2659636","Mollis/Glarus",1488,"1488-06-01",1,1488,"1488-06-30","freiburg_DE_gid_2925177","Freiburg i. Br.",1563,"1563-03-27",1,1563,"#525252"
"46b0ef23-7df0-4783-a965-37ef9c6eed3c","individual","male","Gilbert COUSIN","nozeroy_FR_gid_2989871","Nozeroy, between Pontarlier and Lons-le-Saunier",1506,"1506-01-21",0,1506,"1506-01-21","besançon_FR_gid_3033123","Besançon",1572,"1572-05-22",0,1572,"#525252"
"4bcf631b-f2c3-4384-8af3-f27b14198f07","individual","male","Vincenzo MITELLI","brescia_IT_gid_3181554","Brescia",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"4def768d-f29a-49fe-8466-9afeffa7a72c","individual","male","Conradus PELLICANUS","rouffach_FR_gid_2982636","Rufach",1478,"1478-01-08",0,1478,"1478-01-08","zürich_CH_gid_2657896","Zürich",1556,"1556-04-06",0,1556,"#525252"
"55643cb6-f119-448e-9239-923b431eadb0","individual","male","Cornelius GRAPHEUS","aalst_BE_gid_2803448","Aalst",1482,"1482-01-01",1,1482,"1482-12-31","antwerpen_BE_gid_2803138","Antwerpen",1558,"1558-12-19",0,1558,"#525252"
"59f9e1e3-bb94-496b-9c38-1de5ef804560","individual","male","Giovanni Angelo ODONI","penne_IT_gid_3171247","Penne, near Pescara",1510,"1510-01-01",1,1510,"1510-12-31","unknown_location_XX_gid_unknown","Unknown",1551,"1551-05-01",1,NA,"#525252"
"5db60c17-a438-44d5-a51d-d37e07212e43","individual","male","Louis de VERS","unknown_location_in_the_franche_comté_FR_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1533,"1533-12-05",0,1533,"#525252"
"5e2127d6-a06d-4577-a140-2ae4a4b2e66b","individual","male","Franciscus RUPILIUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"5f4d5e89-d3fe-44b0-899f-8d10839e4908","individual","male","Léonard de GRUYÈRES","neuchâtel_CH_gid_2659496","Neuchâtel",NA,NA,1,NA,NA,"gent_BE_gid_2797656","Ghent",1540,"1540-04-02",1,1540,"#525252"
"626c0dde-e152-4394-87c3-8a0ede0a683c","individual","male","Konrad HERESBACH","mettmann_DE_gid_2871535","Heresbach, near Düsseldorf",1496,"1496-08-02",0,1496,"1496-08-02","rees_DE_gid_2849548","Lorward",1576,"1576-10-14",0,1576,"#525252"
"627c1776-db7d-4571-84ce-eb47c9e0a596","individual","male","Damião de GOIS","alenquer_PT_gid_2272036","Alenquer",1502,"1502-02-02",0,1502,"1502-02-02","alcobac¸a_PT_gid_2272147","Alcobac¸a",1574,"1574-01-30",0,1574,"#525252"
"6521d55b-0c9f-422a-a244-c961517b368c","individual","male","Johannes Baptista LAURENTIA","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"658736d9-240b-4cfc-9042-13e3f9a08613","individual","male","Johann KOLER","landsberg_am_lech_DE_gid_2881509","Unknown, possibly Landsberg",NA,NA,1,NA,NA,"augsburg_DE_gid_2954172","prob. Augsburg",1538,"1538-03-01",1,1538,"#525252"
"698a8292-0389-4512-b33a-638d473f3fe9","individual","male","Petrus MERBELIUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
