"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2"
"007b1451-07a0-4a17-b430-58a8bee94202","individual","male","Georgius LOXANUS [COE] // Georgius Loxanus [CWE] // Loxanus, George [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"00dc7284-3fae-4578-8278-ab0aff03a50a","individual","male","Luis Núñez CORONEL [COE] // Luis Núñez Coronel [CWE] // Coronel, Luis [ALLEN]","segovia_ES_gid_3109256","Segovia","1470","1470-01-01","1","1470","1470-12-31","unknown_location_in_spain_ES_gid_unknown","Unknown, in Spain","1531","1531-03-01","1","1531"
"010c346f-88f4-485a-ba7f-fefe691d42b9","individual","male","John WATSON [COE] // John Watson [CWE] // Watson, John [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1537","1537-01-01","1","1537"
"0142569f-c057-49ed-bb82-5dfc953675b2","individual","male","Willem BOLLART [COE] // Willem Bollart [CWE] // Bollart, William [ALLEN]","brussels_BE_gid_2800866","Brussels","NULL","NULL","1","NULL","NULL","leuven_BE_gid_2792482","Louvain","1532","1532-11-14","0","1532"
"01d02986-fe99-494a-ac18-0e5f49c3d232","individual","male","Christoph FREISLEBEN [COE] // Christoph Freisleben [CWE] // Freisleben, Christopher [ALLEN]","linz_AT_gid_2772400","Linz","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1552","1552-01-01","1","NULL"
"0216328b-ac6c-4f90-bbca-75da6e336f6d","individual","male","Otto BRUNFELS [COE] // Otto von Brunfels [CWE] // Brunfels, Otho [ALLEN]","mainz_DE_gid_2874225","Mainz","1488","1488-01-01","1","1488","1488-12-31","bern_CH_gid_2661552","Bern","1534","1534-11-23","0","1534"
"0235d3d2-1490-4a5d-bc9b-32b82ace7456","individual","male","Adolf van der NOOT [COE] // Adolf van der Noot [CWE] // Vander Noot, Adolphus [ALLEN]","brussels_BE_gid_2800866","Brussels","1486","1486-06-03","0","1486","1486-06-03","brussels_BE_gid_2800866","Brussels","1543","1543-03-31","0","1543"
"036eacb5-6f53-4ecf-8cf4-128173fb022a","individual","male","Christoph von STADION [COE] // Christoph von Stadion [CWE] // Stadion, Christoph von [ALLEN]","hohenschelklingen_castle_DE_gid_2901496","castle of Schelklingen, west of Ulm","1478","1478-03-01","1","1478","1478-03-31","nürnberg_DE_gid_2861650","Nürnberg","1543","1543-04-15","0","1543"
"03f9ed99-60ea-44e2-af17-f1e97fc3c2ba","individual","male","Vincent CORNELISSEN van Mierop [COE] // Vincent Cornelissen van Mierop [CWE] // Cornelissen, Vincent [ALLEN]","the_hague_NL_gid_2747373","The Hague","1480","1480-01-01","1","1480","1480-12-31","unknown_location_XX_gid_unknown","Unknown","1550","1550-01-01","1","1551"
"0469cf21-ca22-4d71-ac8a-bac8cf61e65f","individual","male","Reyner SNOY [COE] // Reyner Snoy [CWE] // Snoy, Reyner [ALLEN]","gouda_NL_gid_2755420","Gouda","1477","1477-01-01","1","1477","1477-12-31","gouda_NL_gid_2755420","Gouda","1537","1537-08-01","0","1537"
"048e0147-58cf-45e5-8312-f52998ca0ee4","individual","male","Hieronymus EMSER [COE] // Hieronymus Emser [CWE] // Emser, Hieronymus [ALLEN]","weidenstetten_DE_gid_2812958","Weidenstetten bei Ulm","1479","1479-03-28","0","1479","1479-03-28","dresden_DE_gid_2935022","Dresden","1527","1527-12-08","0","1527"
"05c68323-6534-4612-9718-fd5e0c3808f9","individual","male","[A Patron] [COE] // A Patron, perhaps in The Hague [CWE] // ? [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"05e04600-4dc6-4755-a00c-a62a348647e0","individual","male","Willem HERMANS [COE] // Willem Hermans [CWE] // Herman, William [ALLEN]","gouda_NL_gid_2755420","Gouda","1469","1469-01-01","1","1469","1469-12-31","unknown_location_XX_gid_unknown","Unknown","1510","1510-07-18","0","1510"
"0646adba-87ac-490b-b45b-aa9828bd5c9a","individual","male","Matthias PISTOR [COE] // Matthias Pistor [CWE] // Pistor, Mathias [ALLEN]","unknown_location_in_germany_DE_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"06e48a89-e03a-4ca9-8935-109c6c6a1fb5","individual","female","MARGARET of Angoulême [COE] // Margaret of Angoulême [CWE] // Margaret of Valois [ALLEN]","angoulême_FR_gid_3037598","Angoulême","1492","1492-04-11","0","1492","1492-04-11","odos_FR_gid_2989742","Odos, near Tarbes in Béarn","1549","1549-12-21","0","1549"
"06f95c0a-b750-4fbf-8dbc-2b767b34c096","individual","female","Anna van BORSSELE [COE] // Anna van Borssele [CWE] // Veere, Anna, Lady of [ALLEN]","zandenburg_castle_NL_gid_unknown","Kasteel Zandenburg","1471","1471-01-01","1","1471","1471-12-31","zandenburg_castle_NL_gid_unknown","castle of Zandenburg, near Veere","1518","1518-12-08","0","1518"
"07190f7e-4013-46ce-b85e-0ed68362c0b8","individual","male","Wolfgang ANGST [COE] // Wolfgang Angst [CWE] // Angst, Wolfgang [ALLEN]","kayserberg_FR_gid_3011969","Kayserberg in Upper Alsace","1485","1485-01-01","1","1485","1485-12-31","haguenau_FR_gid_3014078","Hagenau/Elsaß","1523","1523-03-01","1","1523"
"075e0070-ef23-438d-87ca-00e333653086","individual","male","Johannes SAPIDUS [COE] // Johannes Sapidus [CWE] // Sapidus, Joannes (Witz) [ALLEN]","sélestat_FR_gid_2975233","Sélestat","1490","1490-01-01","1","1490","1490-12-31","strasbourg_FR_gid_2973783","Straßburg","1561","1561-06-08","0","1561"
"07b5c6de-a62a-43de-8a14-77715805617e","individual","male","Stanislaus THURZO [COE] // Stanislaus Thurzo [CWE] // Turzo, Stanislas [ALLEN]","kraków_PL_gid_3094802","Cracow","1470","1470-01-01","1","1470","1470-12-31","olomouc_CZ_gid_3069011","Olmütz","1540","1540-04-16","0","1540"
"07f829e7-d396-4363-bd82-900d30d00ebd","individual","male","Wilhelm NESEN [COE] // Wilhelm Nesen [CWE] // Nesen, Wilhelm [ALLEN]","nastätten_DE_gid_2866990","Nastätten","1493","1493-01-01","1","1493","1493-12-31","wittenberg_DE_gid_7303020","Wittenberg","1524","1524-07-06","0","1524"
"08bc2797-a901-4407-8c0d-e39b72becf3f","individual","male","François RABELAIS [COE] // François Rabelais [CWE] // Rabelais, François [ALLEN]","unknown_location_in_france_FR_gid_unknown","La Devinière, near Chinon","1490","1490-01-01","1","1494","1494-12-31","paris_FR_gid_2988507","Paris","1553","1553-04-09","0","1553"
"08c73995-cef1-4e39-98e8-7aa61b03a43f","individual","male","Jacopo CANTA [COE] // Jacopo Canta [CWE] // Canta, James [ALLEN]","asti_IT_gid_3182714","Asti","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"0905df4c-eca7-4ac5-ae45-3bb42f294686","individual","male","Johann Georg HÖRMANN [COE] // Johann Georg Hörmann [CWE] // Hermann, John George [ALLEN]","augsburg_DE_gid_2954172","Augbsurg","1513","1513-06-06","0","1513","1513-06-06","augsburg_DE_gid_2954172","Augsburg","1562","1562-04-05","0","1562"
"09191beb-c405-4c19-afe3-efc0459c1c9a","individual","male","Kilian PRAUS [COE] // Kilian Praus [CWE] // Chilianus, Clemens (Praüs) [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"092caa16-2b04-4fb8-b132-a236074b2b2c","individual","male","Edward LEE [COE] // Edward Lee [CWE] // Lee, Edward [ALLEN]","unknown_location_in_england_GB_gid_unknown","Kent","1482","1482-01-01","1","1482","1482-12-31","unknown_location_XX_gid_unknown","Unknown","1544","1544-09-13","0","1544"
"0a64ec99-aab1-41c1-ae1a-0aeea806429e","individual","male","Alonso MANRIQUE de Lara [COE] // Alonso Manrique de Lara [CWE] // Manrique, Alonso [ALLEN]","segura_de_león_ES_gid_2510967","Segura de León","1460","1460-01-01","1","1460","1460-12-31","sevilla_ES_gid_2510911","Seville","1538","1538-09-28","0","1538"
"0aa0cbad-e837-452d-8214-8742bb4dc70b","individual","male","Lazarus a PARENTIBUS [COE] // Lazarus a Parentibus [CWE] // Parentibus, Lazarus a [ALLEN]","genoa_IT_gid_3176219","Unknown, possibly Genoa","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"0b477328-56bc-47b5-ac8d-2ba1355ed4c4","individual","male","Bernard Bucho van AYTTA [COE] // Bernard Bucho van Aytta [CWE] // Bucho, Bernard [ALLEN]","swichum_NL_gid_2746543","Zwichem, near Leeuwarden","1465","1465-01-01","1","1465","1465-12-31","the_hague_NL_gid_2747373","'s-Gravenhage","1528","1528-12-03","0","1528"
"0bdfbc4c-1c63-4dc4-9506-4db786b3df99","individual","male","Maximiliaan van HORN [COE] // Maximiliaan van Horn [CWE] // Hornes, Maximilian of [ALLEN]","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1543","1543-02-03","0","1543"
"0c46141f-93bb-487f-b40c-5e27986aeee7","individual","male","Jacob CANTER [COE] // Jacob Canter [CWE] // Canter, James [ALLEN]","groningen_NL_gid_2755251","Groningen","1469","1469-02-23","0","1469","1469-02-23","groningen_NL_gid_2755251","Groningen","1529","1529-03-31","0","1529"
"0c6162ce-7aa8-42cc-ba76-769c8ec2e659","individual","male","Georg WITZEL [COE] // Georg Witzel [CWE] // Witzel, Georg [ALLEN]","vacha_DE_gid_2817970","Vacha, in the Rhön hills","1501","1501-01-01","1","1501","1501-12-31","mainz_DE_gid_2874225","Mainz","1573","1573-02-16","0","1573"
"0c6622ba-5318-4c10-bc59-42dd9007b40a","individual","male","Christopher URSWICK [COE] // Christopher Urswick [CWE] // Urswick, Christopher [ALLEN]","barrow_in_furness_GB_gid_2656241","Furness, Lancashire","1448","1448-01-01","1","1448","1448-12-31","unknown_location_XX_gid_unknown","Unknown","1522","1522-03-24","0","1522"
"0c903d0a-2dd7-4df0-b528-ae5801a0adb9","individual","male","Antoon (I) van BERGEN [COE] // Antoon van Bergen [CWE] // Bergen, Antony of, senior [ALLEN]","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown","1455","1455-07-04","0","1455","1455-07-04","saint_bertin_FR_gid_12470210","Saint-Bertin (Sithieu), près Saint-Omer","1532","1532-01-12","0","1532"
"0ca5ee6b-278e-4d35-a0ab-68f98a65a789","individual","male","Jean LALEMAND [COE] // Jean Lalemand [CWE] // Lallemand, Jean [ALLEN]","unknown_location_in_the_franche_comté_FR_gid_unknown","Unknown, in the Franche-Comté","NULL","NULL","1","NULL","NULL","besançon_FR_gid_3033123","prob. Besançon","1560","1560-09-18","0","1560"
"0cc04891-a71c-49f5-84f1-e322c37652a3","individual","male","John BABHAM [COE] // John Babham [CWE] // Babham, John [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"0cd708c9-5619-46da-b5c7-c7fc7f66c835","individual","male","John, elector of SAXONY [COE] // Duke John of Saxony [CWE] // John of Saxony [ALLEN]","meissen_DE_gid_2872155","Meissen","1468","1468-06-30","0","1468","1468-06-30","schweinitz_DE_gid_2834488","Schweinitz","1532","1532-08-16","0","1532"
"0d3acba1-151d-45b3-9ce7-aa1d56ab213b","individual","male","Chunradus THURINGUS SALTZENSIS [COE] // Cunradus Thuringus Saltzensis [CWE] // Conrad Thuringus [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"0d5c3d9c-c42a-4cdd-96e5-38633716c32d","corporate body","not applicable","[Faculty of Theology at Paris] [COE] // The Faculty of Theology of Paris [CWE] // Paris Theologians [ALLEN]","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL"
"0d9180cf-ba7f-4ae9-a184-40f159fc4d53","individual","male","Thomas BOLEYN [COE] // Thomas Boleyn [CWE] // Boleyn, Thomas [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","1477","1477-01-01","1","1477","1477-12-31","hever_castle_GB_gid_6286339","Hever Castle","1539","1539-03-13","0","1539"
"0e4e8fa7-0b57-4eee-a00c-72589f5f2a22","individual","male","Jan (II) ŁASKI [COE] // Jan (II) Łaski [CWE] // Lasky, John, The Reformer [ALLEN]","łask_PL_gid_3093902","Łask, near Sieradz","1499","1499-01-01","1","1499","1499-12-31","pińczów_PL_gid_762201","Pinczow","1560","1560-01-08","0","1560"
"0ec03581-0e29-4e21-88cd-139033fd0f9e","individual","male","BEATUS Rhenanus [COE] // Beatus Rhenanus [CWE] // Beatus Rhenanus (Beat Bild) [ALLEN]","sélestat_FR_gid_2975233","Sélestat","1485","1485-08-22","0","1485","1485-08-22","strasbourg_FR_gid_2973783","Strasbourg","1547","1547-07-20","0","1547"
"0f0ebd37-0f93-4645-a73a-3c9be94677ef","group","male","[Theologians of Louvain] [COE] // The Theologians of Louvain [CWE] // Louvain, Theologians [ALLEN]","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","not applicable","NULL","NULL","1","NULL"
"0f1d8faa-dd28-4b15-8fa6-bf747560fb1c","individual","male","Philipp ENGELBRECHT [COE] // Philipp Engelbrecht [CWE] // Engelbrecht, Philip (Engentinus, Philippus) [ALLEN]","engen_DE_gid_2930201","Engen, between Singen and Tuttlingen","1499","1499-01-01","1","1499","1499-12-31","strasbourg_FR_gid_2973783","Strasbourg","1528","1528-09-12","0","1528"
"0f7bc43b-c60d-4261-a19a-e1e559dc8873","individual","male","Cuthbert TUNSTALL [COE] // Cuthbert Tunstall [CWE] // Tunstall, Cuthbert [ALLEN]","hackforth_GB_gid_2647701","Hackforth, near Catterick","1474","1474-01-01","1","1474","1474-12-31","lambeth_GB_gid_6545250","Lambeth Palace","1559","1559-11-18","0","1559"
"0fd75b3e-57a7-4fe3-b04f-ca68500e764a","individual","male","Jan van WINCKELE [COE] // Jan van Winckele [CWE] // Jan van Winckele [ALLEN]","leuven_BE_gid_2792482","Louvain","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1555","1555-03-27","0","1555"
"10117a4a-fafc-49e2-8a08-af0206b28af5","individual","male","Ludwig BAER [COE] // Ludwig Baer [CWE] // Ber, Louis [ALLEN]","basel_CH_gid_2661604","Basel","1479","1479-05-24","0","1479","1479-05-24","freiburg_DE_gid_2925177","Freiburg","1554","1554-04-14","0","1554"
"10427a78-3d92-4ab3-b6c0-dbfdfef56aee","individual","male","Hieronymus FROBEN [COE] // Hieronymus Froben [CWE] // Froben, Hieronymus [ALLEN]","basel_CH_gid_2661604","Basel","1501","1501-08-06","0","1501","1501-08-06","basel_CH_gid_2661604","Basel","1563","1563-03-13","0","1563"
"1052d303-becb-4853-a277-f166b6abb923","individual","male","Floris van EGMOND [COE] // Floris van Egmond [CWE] // Egmont, Florentius of (Egmondanus, Florentinus) [ALLEN]","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown","1469","1469-01-01","1","1469","1469-12-31","unknown_location_XX_gid_unknown","Unknown","1539","1539-10-14","0","1539"
"1056ebe4-a8ec-405c-b6ec-bfb08aa77288","individual","male","Felipe NICOLA [COE] // Felipe Nicola [CWE] // Nicola, Philip [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"10f58e5e-e43a-405e-901a-3633cbf82bc9","individual","male","François DELOYNES [COE] // François Deloynes [CWE] // Deloynes, François [ALLEN]","beaugency_FR_gid_3034297","Beaugency, near Orléans","1468","1468-01-01","1","1468","1468-12-31","unknown_location_XX_gid_unknown","Unknown","1524","1524-07-01","1","1524"
"112cc39a-f02b-4994-845f-0c7681dc4f29","individual","male","Jacobus THEODERICI [COE] // Jacobus Theodorici of Hoorn [CWE] // Theodorici, J. of Hoorn [ALLEN]","hoorn_NL_gid_2753636","Hoorn, on the Frisian island of Terschelling","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1532","1532-01-01","1","1533"
"114e993b-10b8-40d1-b547-f6157671e1ec","individual","male","Girolamo AIAZZA [COE] // Girolamo Aiazza [CWE] // Agathius, Jerome [ALLEN]","vercelli_IT_gid_3164565","Vercelli","1472","1472-01-01","1","1472","1472-12-31","vercelli_IT_gid_3164565","prob. Vercelli","1538","1538-01-01","1","1538"
"117bf878-67de-4646-b967-b6022532ad85","individual","male","Johann Maier of ECK [COE] // Johann Maier von Eck [CWE] // Eck, Johann [ALLEN]","egg_an_der_günz_DE_gid_2933168","Eck [Egg] an der Günz bei Ottobeuren/Schwaben","1486","1486-11-13","0","1486","1486-11-13","ingolstadt_DE_gid_2895992","Ingolstadt","1543","1543-02-10","0","1543"
"11c32760-97fe-4d23-9326-e54c54ba625c","individual","male","Daniël TAYSPIL [COE] // Daniël Tayspil [CWE] // Tayspil, Daniel [ALLEN]","nieuwkerke_BE_gid_2790165","Nieuwkerke","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1533","1533-06-17","1","1533"
"11d224d8-6503-45e6-8657-ec72ede594c4","individual","male","Andrzej TRZECIESKI [COE] // Andrzej Trzecieski [CWE] // Trzecieski, Andrew [ALLEN]","unknown_location_in_poland_PL_gid_unknown","Unknown","1490","1490-01-01","1","1490","1490-12-31","unknown_location_XX_gid_unknown","Unknown","1547","1547-10-21","1","1547"
"12013642-804a-46f6-8a75-33e60b495401","individual","male","Felix TROPHINUS [COE] // Felix Trophinus [CWE] // Trophinus, Felix [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1527","1527-01-01","1","1527"
"121128f7-b025-4d17-9da7-90c817321cc5","individual","male","Jan ŠLECHTA [COE] // Jan Šlechta [CWE] // Slechta, John [ALLEN]","blevice_CZ_gid_3079216","either Blevice or Všehrdy","1466","1466-01-24","0","1466","1466-01-24","kostelec_nad_labem_CZ_gid_3073151","Kostelec","1525","1525-08-29","0","1525"
"13700f28-24e5-4395-abed-d94f284c5d84","individual","male","Richard SPARCHEFORD [COE] // Richard Sparcheford [CWE] // Sparcheford, Richard [ALLEN]","unknown_location_in_england_GB_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1560","1560-06-16","0","1560"
"149bf71a-530d-4e97-aa6c-b021ef871a27","individual","male","Thomas HALSEY [COE] // Thomas Halsey [CWE] // Halsey, Thomas [ALLEN]","unknown_location_in_lincolnshire_GB_gid_unknown","Unknown, in Lincolnshire","NULL","NULL","1","NULL","NULL","city_of_westminster_GB_gid_2634341","Westminster","1522","1522-01-01","1","1522"
"14a0e3ed-8ffb-45b4-aac2-51d59ea8aff2","individual","male","Hector BOECE [COE] // Hector Boece [CWE] // Boece, Hector [ALLEN]","dundee_GB_gid_2650752","Dundee","1465","1465-01-01","1","1465","1465-12-31","aberdeen_GB_gid_2657832","Aberdeen","1536","1536-01-01","1","1536"
"14f05533-45b4-4b87-a313-d16b5c8506ae","individual","male","Paul VOLZ [COE] // Paul Volz [CWE] // Volz, Paul [ALLEN]","offenburg_DE_gid_2857798","Offenburg (i. Baden)","1480","1480-01-01","1","1480","1480-12-31","strasbourg_FR_gid_2973783","Strasbourg","1544","1544-07-06","0","1544"
"14f5fe88-7208-435f-8729-cd054be7ae20","individual","male","Christian BEYER [COE] // Christian Beyer // Bayer, Christian (Bowarius) [ALLEN]","kleinlangheim_DE_gid_2888584","Klein-Langheim, near Kitzingen in Franconia","1482","1482-01-01","1","1482","1482-12-31","weimar_DE_gid_2812482","Weimar","1535","1535-10-21","0","1535"
"15602199-6bbe-4300-a70e-fb4b77b3d99c","individual","male","Martin HUNE [COE] // Martin Hune [CWE] // Hune, Martin [ALLEN]","gittelde_DE_gid_2920268","Gittelde","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"15ea8ccf-b26d-4884-a523-1faa753fa5a1","individual","male","David PAUMGARTNER [COE] // David Paumgartner [CWE] // Paungartner, David [ALLEN]","augsburg_DE_gid_2954172","prob. Augsburg","1521","1521-01-01","1","1521","1521-12-31","gotha_DE_gid_2918752","Gotha","1567","1567-04-18","0","1567"
"1646bd57-ed82-4a33-bbea-da1139218274","individual","male","Lorenzo BARTOLINI Salimbeni [COE] // Lorenzo Bartolini [CWE] // Bartolini, Lorenzo [ALLEN]","florence_IT_gid_3176959","Florence","1494","1494-01-01","1","1494","1494-12-31","venice_IT_gid_3164603","Venice","1533","1533-05-01","1","1533"
"16a343c1-56cb-4b8a-b402-f310dcab4b82","individual","male","Justin GOBLER [COE] // Justin Gobler [CWE] // Gobler, Justin [ALLEN]","sankt_goar_DE_gid_2841611","St Goar on the Rhine","1504","1504-01-01","1","1504","1504-12-31","frankfurt_am_main_DE_gid_2925533","Frankfurt","1567","1567-04-21","0","1567"
"16addb5e-74b8-4418-b9e4-5a5103bd5731","individual","male","Jan (I) SUCKET [COE] // Jan Sucket [CWE] // Sucquet, John [ALLEN]","mechelen_BE_gid_2791537","Mechelen","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1522","1522-01-01","1","1522"
"16be5cc6-b281-44ed-98e9-f3b9273a1609","individual","male","Jakob STURM [COE] // Jakob Sturm [CWE] // Sturm, Jakob [ALLEN]","strasbourg_FR_gid_2973783","Strasbourg","1489","1489-08-10","0","1489","1489-08-10","strasbourg_FR_gid_2973783","Straßburg","1533","1533-10-30","0","1533"
"17414ef1-be4c-4c45-ae1c-fd7454222cf5","individual","male","Amblard ALARDET [COE] // Amblard Alardet [CWE] // Alardet, Ambolard [ALLEN]","genève_CH_gid_2660646","Geneva","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"17507c61-9de0-4efb-848d-63526eea691e","individual","male","Andreas of HOOGSTRATEN [COE] // Andreas of Hoogstraten [CWE] // Hoogstraeten, Andrew of [ALLEN]","hoogstraten_BE_gid_2795398","Hoogstraten, north-east of Antwerp","NULL","NULL","1","NULL","NULL","liège_BE_gid_2792413","prob. Liège","1528","1528-02-29","0","1528"
"1751ceec-3e10-4ceb-aba2-0feb64c48e5a","individual","male","Joost van der NOOT [COE] // Joost van der Noot [CWE] // Vander Noot, Jodocus [ALLEN]","brussels_BE_gid_2800866","Brussels","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1525","1525-01-01","1","1525"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","[Desiderius ERASMUS] [COE] // Erasmus [CWE] // Erasmus [ALLEN]","rotterdam_NL_gid_2747891","bei Rotterdam","1466","1466-10-28","0","1466","1466-10-28","basel_CH_gid_2661604","Basel","1536","1536-07-12","0","1536"
"185d8355-de68-4303-90f5-cbdbf37a9778","individual","male","Maarten DAVIDTS [COE] // Maarten Davidts [CWE] // Davidts, Martin [ALLEN]","unknown_location_diocese_of_cambrai_FR_gid_unknown","diocese of Cambrai","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1535","1535-01-12","0","1535"
"1aa772fd-4d76-4e68-a5de-f62e827a8ecd","individual","male","Stephen GARDINER [COE] // Stephen Gardiner [CWE] // Gardiner, Stephen [ALLEN]","bury_st_edmunds_GB_gid_2654186","Bury St Edmunds","1497","1497-01-01","1","1497","1497-12-31","london_GB_gid_2643743","London","1555","1555-11-12","0","1555"
"1ac5ba29-b684-4cea-aab0-23a9d291b6b1","individual","male","Joost LAUWEREYNS [COE] // Joost Lauwereyns [CWE] // Laurens, Josse [ALLEN]","brugge_BE_gid_2800931","prob. Bruges","NULL","NULL","1","NULL","NULL","mechelen_BE_gid_2791537","Mechelen","1527","1527-11-06","0","1527"
"1b1836fb-3dc5-4d1d-9ae3-3e48a36e2669","individual","male","Johann WERTER [COE] // Johann Werter [CWE] // Werter, John [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"1b8bb741-1363-437b-8fe5-1fbda78e3cec","individual","male","Jean GROLIER [COE] // Jean Grolier [CWE] // Grolier, Jean [ALLEN]","lyon_FR_gid_2996944","Lyon","1479","1479-01-01","1","1479","1479-12-31","paris_FR_gid_2988507","Paris","1565","1565-10-22","0","1565"
"1c3a17c7-58bb-4d54-a0cb-fe6518aa480a","individual","male","Nicolas MAILLARD [COE] // Nicolas Maillard [CWE] // Mallarius, Nicolaus [ALLEN]","unknown_location_diocese_of_rouen_FR_gid_unknown","Unknown, diocese of Rouen","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"1c750cda-9249-4f5d-931a-a14efe5f5daf","individual","male","Daniele SCEVOLA [COE] // Daniele Scevola [CWE] // not included in ALLEN","unknown_location_in_italy_IT_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"1c7e6aba-e629-4f4d-b3f5-de44bc326088","individual","male","Johann RUSER [COE] // Johann Ruser [CWE] // Ruser, John [ALLEN]","ebersmunster_FR_gid_3020575","Ebersmunster (Ebersheimmünster), near Sélestat","NULL","NULL","1","NULL","NULL","sélestat_FR_gid_2975233","Sélestat","1518","1518-10-28","0","1518"
"1d206913-3666-4b58-9ec3-ff95863e8f94","individual","male","Johannes OECOLAMPADIUS [COE] // Johannes Oecolampadius [CWE] // Oecolampadius, Joannes (John Hussgen) [ALLEN]","weinsberg_DE_gid_2812158","Weinsberg","1482","1482-01-01","1","1482","1482-12-31","basel_CH_gid_2661604","Basel","1531","1531-11-22","1","1531"
"1e0ab208-783c-4319-a482-d5e835c2dbf6","individual","male","Sebastian FRANCK [COE] // Sebastian Franck [CWE] // Eleutherius [ALLEN]","donauwörth_DE_gid_2936253","Donauwörth","1499","1499-01-20","0","1499","1499-01-20","basel_CH_gid_2661604","Basel","1542","1542-10-20","1","1542"
"1e1ae6f2-0914-44b8-8154-f5ac9365b28a","individual","male","Jean GLAPION [COE] // Jean Glapion [CWE] // Glapion, Joannes [ALLEN]","la_ferté_bernard_FR_gid_3009494","La Ferté-Bernard","1460","1460-01-01","1","1460","1460-12-31","valladolid_ES_gid_3106672","Valladolid","1522","1522-09-14","0","1522"
"1eba0280-0dd8-4bfb-a431-384b231de486","individual","male","William DANCASTER [COE] // William Dancaster [CWE] // Dancaster, William [ALLEN]","unknown_location_in_england_GB_gid_unknown","Suffolk","NULL","NULL","1","NULL","NULL","ampthill_GB_gid_2657337","prob. Ampthill, Bedfordshire","NULL","NULL","1","NULL"
