"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1658","1658 [CWE] // 1658 [ALLEN]","92949edf-ce34-48b4-bfac-ad19b198cd5d",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1658 From Erasmus Schets Antwerp, 16 January 1526 [CWE]",1526,"1526-01-16",0,1526,"1526-01-16",0,0,0,"antwerpen_BE_gid_2803138",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1660","1660 [CWE] // 1660 [ALLEN]","d17481b2-e3fc-4882-8c20-4bf2ed881bfa",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1660 From Jan Antonin Cracow, 21 January 1526 [CWE]",1526,"1526-01-21",0,1526,"1526-01-21",0,0,0,"kraków_PL_gid_3094802",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1661","1661 [CWE] // 1661 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"e74981ae-68dc-4613-b57e-fe34b07897cc",0,0,"1661 To John Claymond Basel, 30 January 1526 [CWE]",1526,"1526-01-30",0,1526,"1526-01-30",0,0,0,"basel_CH_gid_2661604",0,0,"oxford_GB_gid_2640729",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1662","1662 [CWE] // 1662 [ALLEN]","a5c59bc1-e9e9-4c0f-ab8f-35ffaae11af1",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1662 From Jacobus Piso Buda, 1 February 1526 [CWE]",1526,"1526-02-01",0,1526,"1526-02-01",0,0,0,"buda_HU_gid_3054667",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1663","1663 [CWE] // 1663 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"f02b5ab0-b398-47e6-b3fb-a8b24f7e1119",0,0,"1663 To Frans van der Dilft Basel, 3 February 1526 [CWE]",1526,"1526-02-03",0,1526,"1526-02-03",0,0,0,"basel_CH_gid_2661604",0,0,"leuven_BE_gid_2792482",1,0,"latin","dedicatory letter","letter_1_to_1"
"era_cwe_1664","1664 [CWE] // 1664 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"0d5c3d9c-c42a-4cdd-96e5-38633716c32d",0,0,"1664 To the Faculty of Theology at Paris Basel, 6 February 1526 [CWE]",1526,"1526-02-06",0,1526,"1526-02-06",0,0,0,"basel_CH_gid_2661604",0,0,"paris_FR_gid_2988507",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1665","1665 [CWE] // 1665 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1665 From Juan Luis Vives Bruges, 14 February 1526 [CWE]",1526,"1526-02-14",0,1526,"1526-02-14",0,0,0,"brugge_BE_gid_2800931",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1666","1666 [CWE] // 1666 [ALLEN]","90f06328-1f14-42bb-9863-b66cda98eb4e",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1666 From Polidoro Virgilio London, 17 February [1526] [CWE]",1526,"1526-02-17",0,1526,"1526-02-17",1,0,0,"london_GB_gid_2643743",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1668","1668 [CWE] // 1668 [ALLEN]","c795441a-e9c2-454f-9d27-601bfbca13da",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1668 From Jan Oem Louvain, 28 February 1526 [CWE]",1526,"1526-02-28",0,1526,"1526-02-28",0,0,0,"leuven_BE_gid_2792482",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1669","1669 [CWE] // 1669 [ALLEN]","1aa772fd-4d76-4e68-a5de-f62e827a8ecd",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1669 From Stephen Gardiner London, 28 February [1526] [CWE]",1526,"1526-02-28",0,1526,"1526-02-28",1,0,0,"london_GB_gid_2643743",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1670","1670 [CWE] // 1670 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"0cd708c9-5619-46da-b5c7-c7fc7f66c835",0,0,"1670 To Duke John of Saxony Basel, 2 March 1526 [CWE]",1526,"1526-03-02",0,1526,"1526-03-02",0,0,0,"basel_CH_gid_2661604",0,0,"torgau_DE_gid_2821807",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1671","1671 [CWE] // 1671 [ALLEN]","92949edf-ce34-48b4-bfac-ad19b198cd5d",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"1671 From Erasmus Schets Antwerp, 7 March 1526 [CWE]",1526,"1526-03-07",0,1526,"1526-03-07",0,0,0,"antwerpen_BE_gid_2803138",0,0,"basel_CH_gid_2661604",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1672","1672 [CWE] // 1672 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"f7c26218-4d61-41d3-9af5-13b48eb00983",0,0,"1672 To Johann Henckel Basel, 7 March 1526 [CWE]",1526,"1526-03-07",0,1526,"1526-03-07",0,0,0,"basel_CH_gid_2661604",0,0,"buda_HU_gid_3054667",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1673","1673 [CWE] // 1673 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"e1d61ad4-bfa4-4202-97c4-29ef8cf66541",0,0,"1673 To Fridericus Nausea Basel, 8 March 1526 [CWE]",1526,"1526-03-08",0,1526,"1526-03-08",0,0,0,"basel_CH_gid_2661604",0,0,"frankfurt_am_main_DE_gid_2925533",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1674","1674 [CWE] // 1674 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"0e4e8fa7-0b57-4eee-a00c-72589f5f2a22",0,0,"1674 To Jan (II) Laski Basel, 8 March 1526 [CWE]",1526,"1526-03-08",0,1526,"1526-03-08",0,0,0,"basel_CH_gid_2661604",0,0,"piotrków_trybunalski_PL_gid_3088972",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_1675","1675 [CWE] // 1675 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"e3430904-fe40-4dd0-b416-50f59397b113",0,0,"1675 To Reginald Pole Basel, 8 March 1526 [CWE]",1526,"1526-03-08",0,1526,"1526-03-08",0,0,0,"basel_CH_gid_2661604",0,0,"padova_IT_gid_3171728",1,0,"latin","familiar letter","letter_1_to_1"
