"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"036eacb5-6f53-4ecf-8cf4-128173fb022a","individual","male","Christoph von STADION","hohenschelklingen_castle_DE_gid_2901496","castle of Schelklingen, west of Ulm",1478,"1478-03-01",1,1478,"1478-03-31","nürnberg_DE_gid_2861650","Nürnberg",1543,"1543-04-15",0,1543,"#525252"
"03f9ed99-60ea-44e2-af17-f1e97fc3c2ba","individual","male","Vincent CORNELISSEN van Mierop","the_hague_NL_gid_2747373","The Hague",1480,"1480-01-01",1,1480,"1480-12-31","unknown_location_XX_gid_unknown","Unknown",1550,"1550-01-01",1,1551,"#525252"
"0c6162ce-7aa8-42cc-ba76-769c8ec2e659","individual","male","Georg WITZEL","vacha_DE_gid_2817970","Vacha, in the Rhön hills",1501,"1501-01-01",1,1501,"1501-12-31","mainz_DE_gid_2874225","Mainz",1573,"1573-02-16",0,1573,"#525252"
"0d3acba1-151d-45b3-9ce7-aa1d56ab213b","individual","male","Chunradus THURINGUS SALTZENSIS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"0d9180cf-ba7f-4ae9-a184-40f159fc4d53","individual","male","Thomas BOLEYN","unknown_location_in_england_GB_gid_unknown","Unknown",1477,"1477-01-01",1,1477,"1477-12-31","hever_castle_GB_gid_6286339","Hever Castle",1539,"1539-03-13",0,1539,"#525252"
"0e4e8fa7-0b57-4eee-a00c-72589f5f2a22","individual","male","Jan (II) LASKI","lask_PL_gid_3093902","Lask, near Sieradz",1499,"1499-01-01",1,1499,"1499-12-31","pinczów_PL_gid_762201","Pinczow",1560,"1560-01-08",0,1560,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"1faa67ba-9b05-46e9-9690-8b6b3bc29829","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,NA,1,NA,NA,"tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"209003e9-81b5-4414-afd7-03e8c2f44b53","individual","male","Levinus AMMONIUS","gent_BE_gid_2797656","Ghent",1488,"1488-04-13",0,1488,"1488-04-13","gent_BE_gid_2797656","Ghent",1557,"1557-03-19",0,1557,"#525252"
"21abf6bd-f800-417e-91eb-4d679dccaa60","individual","male","Petrus VULCANIUS","brugge_BE_gid_2800931","Bruges",1503,"1503-01-01",1,1503,"1503-12-31","mechelen_BE_gid_2791537","Mechelen",1571,"1571-01-01",1,1571,"#525252"
"22058eb7-836e-4d11-8336-0f765cfd4629","individual","male","Simon LAGNIER","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"245d8968-8f80-46a3-a1d3-5c8807c7a9c7","individual","male","Rodrigo Tous de Monsalve","unknown_location_in_spain_ES_gid_unknown","Unknown",NA,NA,1,NA,NA,"sevilla_ES_gid_2510911","Sevilla",1536,"1536-10-01",1,1536,"#525252"
"2b33f692-a515-4aeb-8397-04c88fd45b36","individual","male","Tielmannus GRAVIUS","köln_DE_gid_2886242","Köln",1474,"1474-01-01",1,1474,"1474-12-31","köln_DE_gid_2886242","prob. Cologne",1545,"1545-01-01",1,1545,"#525252"
"2fea7f06-e9fd-4cee-8fab-a7c93d64b8ec","individual","male","Pierre RICHARDOT","la_roche_morey_FR_gid_2991835","Morey, near Vesoul (Département de la Haute-Saône)",NA,NA,1,NA,NA,"besançon_FR_gid_3033123","prob. Besançon",1541,"1541-12-25",0,1541,"#525252"
"3a18f520-8241-4b95-b128-bdd62bc0a03e","individual","male","Charles BLOUNT","tournai_BE_gid_2785341","Tournai",1516,"1516-06-28",0,1516,"1516-06-28","unknown_location_XX_gid_unknown","Unknown",1544,"1544-10-10",0,1544,"#525252"
"3a5d3120-bccc-4763-ab3f-7d5400358f8c","individual","male","Conradus GOCLENIUS","mengeringhausen_DE_gid_2871962","Mengeringhausen, in the county of Waldeck( Westphalia)",1499,"1499-01-01",1,1499,"1499-12-31","leuven_BE_gid_2792482","Louvain",1539,"1539-01-25",0,1539,"#525252"
"467225c6-b4fc-4c8e-b109-bf05739756a7","individual","male","Bernardus GRAVIUS","köln_DE_gid_2886242","prob. Cologne",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"4c3e117b-0d82-459a-9034-e3548d2b0981","individual","male","Juan de VERGARA","toledo_ES_gid_2510409","Toledo",1492,"1492-09-04",0,1492,"1492-09-04","toledo_ES_gid_2510409","Toledo",1557,"1557-02-20",0,1557,"#525252"
"525c1e08-327c-484e-b4e4-43fa3842afa8","individual","male","Jacob HESSELE","bailleul_FR_gid_3035359","Nieuwkerke-les-Bailleul",1506,"1506-01-01",1,1506,"1506-12-31","gent_BE_gid_2797656","Ghent",1578,"1578-10-04",0,1578,"#525252"
"57cbdc43-7883-4d6a-9621-8c3645d470b7","individual","male","Georgius AGRICOLA","glauchau_DE_gid_2920020","Glauchau/Sachsen",1494,"1494-03-24",0,1494,"1494-03-24","chemnitz_DE_gid_2940132","Chemnitz",1555,"1555-11-21",0,1555,"#525252"
